Iterations: 50
Function Evaluations Limit: 150000
Population: 50

Prides Length: 4

Percent Nomads: 0.2
Percent Roaming: 0.2
Percent Sex: 0.8

Mating Rate: 0.3
Mutation Probability: 0.2
Immigration Rate: 0.4

Dimensions: 1
N-Dimension Space: -5:5

Fitness Iterations:
0.341396
0.00033096, 7.66982e-05, 0.196611, 0.00156242, 1.03097, 0.008187, 6.8836, 0.000180058, 0.00489492, 0.000845059, 0.000398524, 0.00256206, 0.0157054, 0.0104635, 4.3196, 0.0318151, 24.6405, 0.00692222, 0.0143937, 0.00562105, 3.34871e-05, 0.00272494, 0.0119135, 0.00333064, 6.28167, 0.00496113, 4.29333, 0.0166843, 0.0022292, 0.0219381, 1.86025e-05, 0.000134699, 0.0916961, 19.0512, 25.4714, 7.62884, 4.17927, 0.0386984, 0.00161241, 0.00693879, 0.00603586, 0.00674783, 0.00500451, 0.0173255, 0.00941285, 0.013163, 0.00485746, 0.00634479, 0.0421932, 0.0467232, 

0.000152528, 7.66982e-05, 0.196611, 1.03097, 0.008187, 0.000180058, 0.000845059, 0.0022292, 0.0157054, 0.0386984, 0.000398524, 0.00256206, 0.0104635, 24.6405, 0.00692222, 0.0143937, 0.00562105, 0.0119135, 0.0467232, 0.0219381, 3.34871e-05, 0.00272494, 0.00333064, 0.00496113, 4.29333, 0.0166843, 16.7896, 0.0916961, 0.0318151, 0.00489492, 1.86025e-05, 0.000134699, 4.75398, 22.4054, 1.02967, 0.00161241, 0.00693879, 0.0421932, 0.00156242, 0.000467065, 0.00603586, 0.00674783, 0.00500451, 0.0173255, 0.00941285, 0.013163, 0.00485746, 0.00634479, 0.1459, 1.00372, 

0.000152528, 7.66982e-05, 0.196611, 1.03097, 0.008187, 0.0131281, 31.2954, 0.0219381, 0.0119135, 0.000180058, 0.000398524, 0.00256206, 0.0104635, 0.00692222, 0.0143937, 0.0467232, 19.692, 0.000467065, 0.0022292, 0.00333064, 3.34871e-05, 0.000647738, 0.00496113, 4.29333, 0.0166843, 17.3767, 22.2474, 0.0318151, 0.00156242, 0.00282052, 1.86025e-05, 0.000134699, 18.7543, 1.02967, 0.00161241, 0.00693879, 5.83874, 0.00489492, 0.000845059, 0.00562105, 0.00603586, 0.00674783, 0.00500451, 0.00941285, 0.013163, 0.00485746, 0.00634479, 0.00265738, 0.0386984, 0.0421932, 

0.000152528, 7.66982e-05, 0.196611, 1.03097, 0.008187, 0.0131281, 0.0219381, 0.0467232, 0.00161241, 0.0022292, 0.000398524, 0.000647738, 0.0104635, 0.0143937, 0.00333064, 25.4523, 11.9359, 0.00693879, 0.0386984, 0.00692222, 3.34871e-05, 0.000465768, 0.0166843, 0.0318151, 0.00156242, 0.00282052, 0.000771623, 0.00562105, 0.0421932, 0.000180058, 1.86025e-05, 0.000134699, 1.02967, 0.00489492, 0.000845059, 1.79232, 0.16961, 0.0119135, 0.00496113, 0.000467065, 0.00603586, 0.00674783, 0.00500451, 0.00941285, 0.00485746, 0.00634479, 0.00265738, 0.00213219, 0.369623, 1.7258, 

0.000152528, 7.66982e-05, 0.196611, 1.03097, 0.0131281, 0.00161241, 7.15542e-05, 0.000771623, 0.00156242, 0.00282052, 0.000398524, 0.000104359, 0.0104635, 0.0143937, 1.19032, 0.0386984, 0.00127986, 0.00562105, 0.00489492, 0.0119135, 3.34871e-05, 0.000136951, 0.0166843, 0.0318151, 0.000180058, 14.7721, 3.13662, 0.00333064, 0.00693879, 0.00692222, 1.86025e-05, 0.000134699, 0.000845059, 0.16961, 0.00496113, 0.000467065, 15.3698, 0.008187, 0.0219381, 0.0022292, 0.00603586, 0.00674783, 0.00500451, 0.00485746, 0.00634479, 0.00265738, 0.00213219, 0.000697275, 0.039134, 0.0421932, 

0.000152528, 7.66982e-05, 0.196611, 1.03097, 0.0131281, 7.15542e-05, 0.00156242, 0.00693879, 0.0509384, 0.0143937, 0.000398524, 0.000104359, 0.0386984, 0.00489492, 0.0119135, 16.8797, 0.396097, 0.0104635, 0.00161241, 0.0421932, 3.34871e-05, 0.000136951, 0.0166843, 0.0318151, 0.000180058, 0.00333064, 0.00692222, 0.000771623, 0.00127986, 0.00282052, 1.86025e-05, 0.000134699, 0.000845059, 0.00496113, 0.000467065, 0.008187, 0.0022292, 0.039134, 0.00562105, 0.0219381, 0.00603586, 0.00674783, 0.00500451, 0.00485746, 0.00634479, 0.00265738, 0.00213219, 0.000697275, 0.16961, 0.288771, 

0.000152528, 9.71358e-06, 1.03097, 0.0131281, 0.00693879, 0.0143937, 0.00443125, 0.00489492, 0.00562105, 7.15542e-05, 0.000274177, 0.000104359, 0.0386984, 16.8797, 0.0246064, 12.8518, 12.7194, 0.00161241, 0.000845059, 0.008187, 3.34871e-05, 0.000136951, 0.000180058, 0.000771623, 0.00127986, 0.00282052, 17.8531, 0.00333064, 0.00692222, 0.00156242, 1.86025e-05, 0.000134699, 0.00496113, 0.000467065, 0.0219381, 0.000693994, 5.63814, 0.0022292, 0.0119135, 0.0104635, 0.00603586, 0.00500451, 0.00485746, 0.00265738, 0.00213219, 0.000697275, 0.00518407, 0.000398524, 0.0166843, 0.0318151, 

0.000152528, 9.71358e-06, 0.0131281, 0.00693879, 0.0143937, 19.6604, 9.64257, 0.000845059, 0.000467065, 0.00489492, 0.000274177, 0.000104359, 15.3212, 0.0246064, 9.16646, 0.008187, 19.8262, 0.00161241, 0.0119135, 0.00562105, 3.34871e-05, 0.000136951, 0.000180058, 0.000771623, 0.00127986, 0.00282052, 24.603, 7.15542e-05, 0.00443125, 0.00692222, 1.86025e-05, 8.49419e-05, 0.000693994, 0.0022292, 0.0104635, 4.01059, 10.6298, 0.00333064, 0.00156242, 0.00496113, 0.00603586, 0.00500451, 0.00485746, 0.00265738, 0.00213219, 0.000697275, 0.00518407, 0.000398524, 0.0166843, 0.0219381, 

0.000152528, 9.71358e-06, 0.0131281, 0.00693879, 0.0143937, 19.6604, 0.000467065, 0.00127986, 0.00562105, 0.00161241, 0.000274177, 0.000104359, 15.3212, 9.16646, 2.19924, 6.03748, 0.782018, 0.0022292, 0.000845059, 0.0119135, 3.34871e-05, 0.000136951, 0.000180058, 0.000771623, 7.15542e-05, 0.00443125, 0.00692222, 0.00489492, 0.00282052, 0.008187, 1.86025e-05, 8.49419e-05, 0.0104635, 10.6298, 0.00333064, 0.00156242, 3.90987, 0.00496113, 0.000436333, 0.000693994, 0.00500451, 0.00485746, 0.00265738, 0.00213219, 0.000697275, 0.00518407, 0.000398524, 0.000484594, 0.0166843, 0.0219381, 

