30.129,10.056,18.851,42.492,9.3485,49.983,1.4962,23.785,31.571,20.139,36.826,18.886,16.284,4.601,16.206,0.92044,13.794,37.279,16.065,47.801,38.699,16.071,17.828,25.771,17.288,48.979,10.523,8.7124,3.983,21.702,22.903,4.0104,40.436,19.969,45.117,18.296,26.378,26.55,22.965,1.2629,49.618,8.5352,36.907,42.928,41.084,25.526,17.334,24.93,2.7933,36.017
8.5352,1.7037,1.8184,42.492,9.3485,10.17,9.3603,0.6295,1.2629,10.523,6.178,10.874,7.7262,13.684,16.065,23.436,1.7145,11.898,2.0599,3.4023,8.9618,9.4246,17.828,17.288,48.979,21.665,31.754,1.4962,2.7933,4.601,4.0104,5.9777,40.436,19.969,26.55,19.989,22.148,3.983,8.7124,5.8783,10.056,17.334,16.203,19.191,9.0038,13.833,16.071,10.794,13.037,13.518
1.529,1.2335,1.8184,1.3011,0.6295,10.523,22.232,1.6672,2.0599,4.601,1.0225,5.719,4.4577,16.065,1.7145,9.6758,20.602,5.8783,2.7933,8.0994,5.1606,1.9553,15.318,31.754,1.4962,37.747,9.9776,9.3485,1.2629,9.3603,4.0104,5.9777,10.448,18.427,22.06,3.983,8.7124,7.7262,4.9473,3.4023,10.056,9.0038,13.821,10.794,10.874,10.066,1.7037,8.9618,11.898,12.537
1.2335,0.2916,0.68859,1.658,4.601,11.232,0.77591,0.090705,3.4609,1.1901,1.0225,0.38577,4.4577,2.7933,8.0994,1.1837,3.691,1.8184,4.9473,1.7145,1.529,1.9553,12.927,1.4962,24.905,9.3485,21.468,0.6295,3.4023,9.0509,3.9835,5.9777,22.06,3.983,8.7124,7.7262,8.8928,4.1741,1.2629,2.0599,9.0038,5.1606,3.5039,8.9618,1.7037,5.719,3.6856,6.7027,9.3603,9.9342
1.0773,0.2916,0.68859,11.232,0.77591,1.1901,21.666,0.090705,0.66243,0.0078661,1.0225,0.38577,4.4577,1.1837,3.691,4.9473,7.0592,2.7933,1.2629,1.8184,1.529,1.9553,12.927,1.4962,9.3485,9.7832,5.6199,0.6295,1.7145,3.4609,1.8932,5.1606,22.06,3.3703,7.7262,18.188,16.742,3.983,3.4023,1.0423,5.9777,3.5039,1.7037,5.719,3.9835,6.7027,3.6856,4.048,4.1741,5.2916
1.0225,0.2916,0.68859,0.77591,0.0078661,9.5229,11.225,0.0025747,1.8204,4.1741,0.38577,0.052013,1.1837,1.0016,7.0592,1.3394,0.019184,3.983,0.0022539,1.6498,1.529,1.9553,12.927,0.6295,1.7145,3.4609,21.633,1.8184,1.2629,4.4577,1.7037,3.9835,7.7262,16.742,3.4023,1.0423,11.42,1.1854,1.4962,0.090705,1.0773,3.5039,1.8932,5.719,5.1606,3.6856,4.048,1.0426,4.9473,5.0232
1.0225,0.2916,0.68859,0.77591,9.5229,0.0025747,4.2854,1.6498,1.8184,1.0423,0.040753,0.0093728,1.1837,1.5006,1.3394,0.019184,0.0022539,0.0078661,1.4962,1.0016,1.0426,1.8932,9.6244,1.7145,3.4609,19.824,1.2629,1.0205,3.983,1.8204,1.0773,3.9835,7.7262,12.529,3.4023,1.2751,16.363,1.1854,0.6295,0.090705,1.7037,3.5039,1.9553,3.6856,4.048,1.507,1.1471,4.0161,4.1741,4.4577
1.0225,0.2916,0.68859,4.2854,0.92623,1.0423,13.171,1.0205,1.2751,0.019184,0.00028857,0.0086542,0.0078661,1.4962,1.0016,0.0085519,10.464,0.99673,0.090705,1.1637,1.0426,1.1471,9.6244,19.824,1.1135,1.8204,20.031,1.7145,1.5006,0.77591,0.0093728,1.9553,7.7262,12.529,1.1854,0.6295,8.3538,0.0022539,1.1837,0.0025747,1.7037,3.5039,3.9835,3.6856,1.8932,1.507,1.0773,3.049,1.8184,3.4023
1.0225,0.2916,4.2854,9.5651,1.2751,0.019184,4.5614,1.5006,0.059984,0.0025747,0.00028857,0.0086542,0.0078661,0.0085519,4.8356,16.798,4.2704,1.0142,1.1637,0.99673,1.0426,1.1471,9.6244,2.7632,1.1135,20.031,0.77591,1.4962,1.0016,0.92623,0.0093728,1.507,0.6295,8.3538,0.0022539,1.1837,15.425,1.0205,0.68859,1.0423,1.7037,3.5039,1.8932,1.9553,1.0773,3.049,2.9724,2.1042,1.7145,1.8184
1.0225,0.2916,4.2854,1.2751,4.5614,0.0025747,6.4044,1.0142,0.059984,1.4962,0.00028857,0.0086542,0.0078661,0.0085519,4.2704,1.1637,2.7329,0.99673,1.1135,1.0205,1.0426,1.0773,0.028955,0.77591,0.92623,1.2296,17.403,1.0016,1.4269,0.019184,0.0093728,1.1052,0.6295,8.3538,0.0022539,15.425,30.346,0.68859,1.0423,1.1837,1.7037,1.8932,1.9553,1.1471,2.9724,2.1042,2.1015,1.507,1.7145,1.8184
