6.22215e-06, 0.00181125, 0.547894, 0.171534, 0.0179581, 0.0617342, 0.029304, 0.04645, 0.00128019, 0.0548122, 1.30728e-05, 2.51858e-05, 0.137015, 0.0344749, 0.018095, 3.53697, 2.88682, 0.00417881, 0.0121347, 0.0164748, 0.00351543, 0.00514968, 0.0213736, 0.00652856, 0.577783, 0.238648, 0.129897, 0.0111204, 0.00163527, 0.00343243, 0.00631809, 0.0125035, 0.000297806, 0.0055847, 0.236539, 2.13936, 0.155765, 0.00728777, 0.0146006, 0.00656197, 0.150651, 0.0149807, 0.0229217, 0.123036, 0.00841595, 0.0565158, 0.0664291, 0.117038, 0.0731125, 0.176195, 

1.98983e-07, 0.00181125, 0.467167, 0.0617342, 0.04645, 0.00128019, 0.0548122, 0.129897, 0.00652856, 0.00560158, 1.30728e-05, 2.51858e-05, 0.137015, 0.0344749, 3.01399, 0.0164748, 0.579665, 0.0170694, 0.029304, 0.00417881, 0.00271401, 0.00444071, 0.0213736, 0.238648, 0.0111204, 0.00163527, 0.00343243, 0.0865907, 0.0146006, 0.00656197, 0.00631809, 0.00841595, 0.000297806, 0.0055847, 0.00728777, 0.160511, 0.395749, 0.0731125, 0.018095, 0.0121347, 0.0149807, 0.0229217, 0.0125035, 0.0565158, 0.0664291, 0.117038, 0.0162387, 0.0956645, 0.155765, 0.171534, 

1.98983e-07, 0.00181125, 0.467167, 0.04645, 0.00128019, 0.129897, 0.00652856, 0.00108703, 0.000294285, 0.0344749, 1.30728e-05, 2.51858e-05, 0.137015, 0.0164748, 0.0170694, 5.98445, 0.35088, 0.0111204, 0.00560158, 0.000297806, 0.00271401, 8.28655e-05, 0.0213736, 0.238648, 0.00343243, 0.0146006, 0.00656197, 0.00417881, 0.00979182, 0.029304, 0.00631809, 0.00127847, 0.0055847, 0.00728777, 0.395749, 0.00415179, 0.000688593, 0.00163527, 0.0548122, 0.0121347, 0.0149807, 0.0229217, 0.0125035, 0.0565158, 0.0162387, 0.0469311, 0.00444071, 0.0071169, 0.0731125, 0.084233, 

1.98983e-07, 9.26059e-05, 0.04645, 0.129897, 0.00652856, 0.000294285, 2.22257e-05, 0.00343243, 0.000431182, 0.00108703, 1.30728e-05, 2.51858e-05, 0.0164748, 0.0170694, 0.000416202, 0.00560158, 0.000207172, 0.00728777, 0.00415179, 0.00417881, 0.00271401, 8.28655e-05, 0.0146006, 0.00656197, 0.00979182, 0.029304, 0.257996, 0.0548122, 0.0213736, 0.0701084, 0.000709574, 0.00141236, 0.0055847, 0.000688593, 0.0121347, 0.00107752, 0.156545, 0.000297806, 0.00128019, 0.0344749, 0.0149807, 0.0125035, 0.00444071, 0.0071169, 0.00713455, 0.00156792, 0.00146793, 0.0052775, 0.0731125, 0.084233, 

1.98983e-07, 9.26059e-05, 0.129897, 0.00343243, 0.000431182, 0.0335987, 4.56024, 0.000207172, 2.22257e-05, 0.00652856, 1.30728e-05, 2.51858e-05, 0.000416202, 0.00560158, 0.00415179, 0.00417881, 2.38361, 0.00656197, 0.0121347, 1.24648e-05, 0.00146793, 8.28655e-05, 0.00979182, 0.029304, 0.0548122, 2.82155, 2.75335, 0.0146006, 0.00728777, 0.000294285, 0.000709574, 0.00141236, 0.0055847, 0.000688593, 0.00107752, 0.00128019, 0.00178323, 0.000297806, 0.00510389, 0.00108703, 0.00444071, 0.0071169, 0.00271401, 0.00156792, 0.0052775, 0.00301307, 0.00380515, 0.0017652, 0.0164748, 0.0170694, 

1.98983e-07, 9.26059e-05, 0.129897, 0.202643, 2.22257e-05, 0.00652856, 5.1618, 0.000207172, 0.000431182, 0.00128019, 1.30728e-05, 2.51858e-05, 2.38361, 0.00656197, 0.0121347, 1.24648e-05, 0.0131122, 0.00415179, 0.000688593, 0.00107752, 0.00123321, 8.28655e-05, 0.00979182, 0.029304, 0.0548122, 0.0146006, 0.00728777, 0.00417881, 0.000294285, 0.000416202, 0.000709574, 1.21793e-12, 0.0055847, 0.00178323, 0.000297806, 0.00123062, 0.00108703, 0.00560158, 1.89054e-05, 0.00343243, 0.00444071, 0.00271401, 0.00156792, 0.0052775, 0.00301307, 0.00380515, 0.0017652, 0.00146793, 0.0164748, 0.0170694, 

1.98983e-07, 9.26059e-05, 0.202643, 0.24767, 0.000207172, 2.2712, 1.29652, 2.22257e-05, 0.000416202, 0.00108703, 1.30728e-05, 2.51858e-05, 0.0121347, 1.24648e-05, 0.00415179, 0.00107752, 0.0229594, 0.00652856, 0.000688593, 0.000431182, 0.000709574, 8.28655e-05, 0.00979182, 0.0146006, 0.00417881, 0.237517, 0.115475, 5.23602e-05, 0.00178323, 0.00128019, 1.21793e-12, 4.59994e-06, 0.0055847, 0.00123062, 0.00560158, 1.89054e-05, 0.00343243, 0.000294285, 0.000297806, 0.00656197, 0.00444071, 0.00271401, 0.00156792, 0.00301307, 0.00380515, 0.0017652, 0.00146793, 0.00123321, 0.00728777, 0.0131122, 

1.98983e-07, 9.26059e-05, 0.202643, 0.24767, 0.000207172, 2.2712, 3.87827, 5.12952e-06, 2.79824e-06, 0.00128019, 2.65252e-06, 2.72885e-06, 1.24648e-05, 0.00107752, 0.00652856, 0.126914, 0.11909, 2.22257e-05, 5.23602e-05, 0.0018254, 0.000709574, 8.28655e-05, 0.00979182, 0.00417881, 0.237517, 0.115475, 0.00178323, 0.000688593, 0.000294285, 0.00108703, 1.21793e-12, 2.55077e-06, 0.0055847, 0.00123062, 1.89054e-05, 0.00343243, 2.98462e-06, 0.000416202, 0.0010607, 0.000431182, 0.00271401, 0.00156792, 0.00301307, 0.0017652, 0.00146793, 0.00123321, 0.00067691, 2.51858e-05, 0.00415179, 0.00560158, 

1.98983e-07, 5.33481e-05, 0.0686151, 2.2712, 0.155967, 5.12952e-06, 0.0173052, 2.22257e-05, 0.0010607, 2.79824e-06, 2.65252e-06, 2.72885e-06, 0.00652856, 5.23602e-05, 0.0018254, 2.81206, 0.0210677, 0.00329373, 1.24648e-05, 0.00123062, 0.000695595, 8.28655e-05, 0.00417881, 0.115475, 0.000688593, 0.00108703, 0.999115, 0.00178323, 0.000207172, 0.000294285, 1.21793e-12, 2.55077e-06, 0.0055847, 1.89054e-05, 0.000416202, 0.000431182, 0.71448, 0.00128019, 0.00107752, 2.98462e-06, 0.00271401, 0.00156792, 0.0017652, 0.00146793, 0.00123321, 0.00067691, 2.51858e-05, 0.00245906, 0.00343243, 0.00415179, 

1.98983e-07, 6.48951e-06, 2.2712, 2.22257e-05, 2.79824e-06, 1.29758, 1.74086, 0.00107752, 1.89054e-05, 0.00343243, 2.65252e-06, 2.72885e-06, 0.0018254, 2.81206, 0.0210677, 0.00123062, 1.29272, 0.00329373, 5.23602e-05, 0.000114723, 0.00067691, 8.28655e-05, 0.115475, 0.000688593, 0.00178323, 0.000207172, 0.000294285, 0.0010607, 1.24648e-05, 1.85184e-06, 1.21793e-12, 1.41915e-07, 0.0055847, 0.000431182, 0.00128019, 2.98462e-06, 0.298049, 0.00108703, 5.12952e-06, 0.000416202, 0.00271401, 0.00156792, 0.0017652, 0.00146793, 0.00123321, 0.000695595, 2.51858e-05, 0.00245906, 0.00415179, 0.00417881, 

1.98983e-07, 6.48951e-06, 2.22257e-05, 1.29758, 0.440022, 1.89054e-05, 0.00343243, 5.12952e-06, 2.98462e-06, 0.000294285, 2.65252e-06, 2.72885e-06, 2.81206, 0.0210677, 1.29272, 0.00329373, 4.64151, 0.0018254, 0.000114723, 0.00123062, 7.00707e-08, 5.93439e-05, 0.00178323, 0.0010607, 1.24648e-05, 1.85184e-06, 4.83676e-05, 0.00128019, 0.00107752, 2.79824e-06, 1.21793e-12, 1.41915e-07, 0.000431182, 0.298049, 0.00108703, 0.000416202, 4.38224, 0.000688593, 0.000207172, 5.23602e-05, 0.00156792, 0.0017652, 0.00146793, 0.00123321, 0.000695595, 2.51858e-05, 0.00245906, 0.00067691, 0.00415179, 0.00417881, 

1.98983e-07, 6.48951e-06, 0.440022, 0.00343243, 5.12952e-06, 0.000294285, 0.465057, 0.000431182, 2.98462e-06, 2.22257e-05, 2.65252e-06, 2.72885e-06, 0.0210677, 0.768467, 0.00329373, 0.703007, 0.0018254, 0.00123062, 2.79824e-06, 1.89054e-05, 7.00707e-08, 5.93439e-05, 0.0010607, 1.24648e-05, 0.00128019, 0.00107752, 2.98563, 0.000416202, 0.00178323, 0.00108703, 1.21793e-12, 1.41915e-07, 0.298049, 0.000688593, 0.000207172, 5.23602e-05, 3.00557, 1.85184e-06, 4.83676e-05, 0.000114723, 0.00156792, 0.0017652, 0.00146793, 0.00123321, 0.000695595, 2.51858e-05, 0.00245906, 0.00067691, 0.00415179, 0.00417881, 

1.98983e-07, 4.22247e-06, 0.440022, 5.12952e-06, 0.000294285, 2.98462e-06, 0.0683635, 0.000688593, 0.000416202, 1.85184e-06, 2.65252e-06, 2.72885e-06, 0.768467, 0.00329373, 0.0018254, 2.79824e-06, 11.738, 0.00108703, 2.22257e-05, 1.89054e-05, 7.00707e-08, 5.93439e-05, 0.0010607, 1.24648e-05, 0.00128019, 2.98563, 0.00178323, 0.000114723, 0.00123062, 0.000431182, 1.21793e-12, 1.41915e-07, 0.298049, 0.000207172, 4.83676e-05, 0.118373, 1.38557, 5.23602e-05, 0.000998111, 0.00107752, 0.00156792, 0.00146793, 0.00123321, 0.000695595, 2.51858e-05, 0.00067691, 0.0012911, 0.000457958, 0.00343243, 0.00415179, 

2.1979e-09, 6.30408e-07, 5.12952e-06, 0.000688593, 0.000416202, 1.85184e-06, 3.40774, 0.00128019, 0.000207172, 0.00343243, 2.65252e-06, 2.72885e-06, 0.0018254, 0.00108703, 2.22257e-05, 0.767059, 0.0765987, 2.79824e-06, 2.98462e-06, 0.0010607, 7.00707e-08, 1.37385e-05, 0.00178323, 0.000114723, 0.00123062, 0.000431182, 0.000300498, 4.83676e-05, 1.89054e-05, 0.000294285, 1.21793e-12, 1.41915e-07, 0.0977862, 5.23602e-05, 0.000998111, 8.24505e-06, 0.015622, 0.00329373, 1.24648e-05, 0.00107752, 0.00123321, 0.000695595, 5.93439e-05, 0.00067691, 0.0012911, 0.000457958, 0.000295495, 2.51858e-05, 0.00415179, 0.0683635, 

2.1979e-09, 6.30408e-07, 5.12952e-06, 0.000416202, 0.00343243, 1.22197, 2.80774, 0.000114723, 2.22257e-05, 0.000235225, 2.65252e-06, 2.72885e-06, 0.0018254, 0.767059, 0.0765987, 0.0010607, 0.000295694, 0.00108703, 1.24648e-05, 0.000688593, 7.00707e-08, 1.37385e-05, 0.000431182, 0.000300498, 4.83676e-05, 0.0358487, 3.0384, 0.000121451, 2.79824e-06, 2.98462e-06, 1.21793e-12, 1.41915e-07, 5.23602e-05, 8.24505e-06, 0.00329373, 0.00107752, 0.321802, 1.89054e-05, 1.85184e-06, 0.000998111, 0.00123321, 0.000695595, 5.93439e-05, 0.00067691, 0.0012911, 0.000457958, 0.000295495, 2.51858e-05, 0.00123062, 0.00128019, 

2.1979e-09, 6.30408e-07, 5.12952e-06, 0.000416202, 0.00343243, 0.000114723, 2.22257e-05, 0.000235225, 0.000277842, 0.00123062, 2.65252e-06, 2.72885e-06, 0.0018254, 0.767059, 0.0010607, 0.00108703, 0.000688593, 1.85184e-06, 0.000121451, 0.00218654, 7.00707e-08, 1.37385e-05, 0.000431182, 0.000300498, 0.0358487, 2.98462e-06, 0.199766, 0.00107752, 4.83676e-05, 8.24505e-06, 1.21793e-12, 1.41915e-07, 5.23602e-05, 0.00329373, 1.89054e-05, 0.000998111, 6.9858, 2.79824e-06, 1.24648e-05, 0.00128019, 0.00123321, 0.000695595, 5.93439e-05, 0.00067691, 0.0012911, 0.000457958, 0.000295495, 2.51858e-05, 0.0765987, 0.0859693, 

2.1979e-09, 6.30408e-07, 5.12952e-06, 0.000114723, 2.22257e-05, 0.000277842, 1.06045, 0.000121451, 5.23602e-05, 0.00123062, 2.65252e-06, 2.72885e-06, 0.767059, 0.0010607, 0.00108703, 1.85184e-06, 0.00218654, 4.83676e-05, 1.24648e-05, 0.000688593, 7.00707e-08, 1.37385e-05, 0.000431182, 0.0358487, 2.98462e-06, 0.00107752, 17.1438, 0.000235225, 0.000300498, 0.000416202, 1.21793e-12, 1.41915e-07, 0.00329373, 2.79824e-06, 0.00128019, 0.821416, 0.463361, 1.89054e-05, 0.000998111, 8.24505e-06, 0.00123321, 0.000695595, 5.93439e-05, 0.00067691, 0.000457958, 0.000295495, 2.51858e-05, 5.00246e-05, 0.0018254, 0.00343243, 

2.1979e-09, 3.34941e-07, 5.12952e-06, 2.90558e-05, 2.22257e-05, 0.000277842, 5.23602e-05, 4.83676e-05, 0.000121451, 1.24648e-05, 2.65252e-06, 2.72885e-06, 0.767059, 1.85184e-06, 0.000688593, 23.7127, 0.551034, 0.00108703, 4.03077e-06, 0.0010607, 7.00707e-08, 7.862e-06, 0.000431182, 0.00107752, 0.000235225, 0.000300498, 7.52912, 8.24505e-06, 0.00128019, 0.000416202, 1.21793e-12, 1.41915e-07, 0.00329373, 2.79824e-06, 0.821416, 1.89054e-05, 0.000998111, 0.00123062, 2.98462e-06, 4.18868e-06, 5.93439e-05, 0.00067691, 0.000457958, 0.000295495, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 0.0018254, 0.00218654, 

2.1979e-09, 3.34941e-07, 5.12952e-06, 2.22257e-05, 0.000277842, 4.83676e-05, 0.000121451, 2.98462e-06, 0.000688593, 2.79824e-06, 2.65252e-06, 2.72885e-06, 0.646501, 23.7127, 0.00108703, 0.0010607, 0.645435, 1.85184e-06, 0.000416202, 2.90558e-05, 7.00707e-08, 7.862e-06, 0.000300498, 0.187037, 8.24505e-06, 0.772344, 11.8992, 0.00107752, 0.000235225, 5.23602e-05, 1.21793e-12, 1.41915e-07, 1.89054e-05, 0.000915548, 0.00123062, 4.18868e-06, 0.000256165, 0.000431182, 4.03077e-06, 1.24648e-05, 5.93439e-05, 0.000457958, 0.000295495, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 0.000192548, 0.00128019, 0.0018254, 

2.1979e-09, 3.34941e-07, 0.000277842, 4.83676e-05, 5.15636e-06, 2.98462e-06, 0.554075, 0.000300498, 4.54702e-07, 0.00108703, 1.03572e-06, 2.72885e-06, 0.646501, 17.3893, 0.0010607, 2.90558e-05, 9.14275e-06, 2.79824e-06, 0.000416202, 4.18868e-06, 7.00707e-08, 4.00288e-06, 8.24505e-06, 11.8992, 0.00107752, 0.000235225, 5.23602e-05, 0.000431182, 5.12952e-06, 1.85184e-06, 1.21793e-12, 1.41915e-07, 1.89054e-05, 0.000119841, 4.03077e-06, 1.24648e-05, 3.91465, 2.22257e-05, 0.000688593, 0.000256165, 5.93439e-05, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 2.65252e-06, 1.60555e-05, 0.000121259, 0.00123062, 0.00128019, 

2.1979e-09, 3.34941e-07, 0.000277842, 0.00567183, 0.000300498, 4.54702e-07, 0.00108703, 4.18868e-06, 2.98462e-06, 0.00014796, 1.03572e-06, 2.65252e-06, 0.646501, 0.0010607, 2.90558e-05, 2.79824e-06, 8.59662e-05, 4.83676e-05, 1.89054e-05, 0.000119841, 7.00707e-08, 5.56188e-07, 8.24505e-06, 5.23602e-05, 5.12952e-06, 4.50582, 2.43134, 0.000688593, 9.14275e-06, 0.000416202, 1.21793e-12, 1.41915e-07, 4.03077e-06, 1.24648e-05, 2.22257e-05, 0.000256165, 3.49971, 5.15636e-06, 0.000235225, 1.85184e-06, 5.93439e-05, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 8.98195e-05, 0.00107752, 0.00123062, 

2.1979e-09, 1.81897e-07, 0.000277842, 0.000300498, 4.18868e-06, 0.206735, 0.540376, 9.14275e-06, 1.24648e-05, 2.98462e-06, 1.03572e-06, 2.65252e-06, 0.646501, 2.79824e-06, 1.89054e-05, 0.000119841, 2.55714, 2.90558e-05, 4.83676e-05, 0.00014796, 7.00707e-08, 5.56188e-07, 5.12952e-06, 2.43134, 0.000688593, 0.000416202, 9.51876, 8.24505e-06, 4.03077e-06, 4.54702e-07, 1.21793e-12, 2.23729e-08, 0.000256165, 2.29834, 5.15636e-06, 1.85184e-06, 0.619396, 8.59662e-05, 5.23602e-05, 2.22257e-05, 5.93439e-05, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 1.46444e-05, 0.000235225, 0.0005606, 

2.1979e-09, 1.81897e-07, 0.000300498, 0.540376, 9.14275e-06, 2.98462e-06, 3.03532e-06, 5.12952e-06, 0.000256165, 4.83676e-05, 1.03572e-06, 2.65252e-06, 2.79824e-06, 0.000119841, 2.90558e-05, 0.00014796, 0.467711, 4.18868e-06, 0.000277842, 1.85184e-06, 8.39709e-11, 4.12729e-07, 0.000688593, 0.000416202, 4.58685, 8.24505e-06, 4.54702e-07, 0.000235225, 4.03077e-06, 1.89054e-05, 1.21793e-12, 2.23729e-08, 2.29834, 5.15636e-06, 5.23602e-05, 2.22257e-05, 2.82858, 0.000136425, 1.24648e-05, 8.59662e-05, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 1.46444e-05, 3.36801e-06, 0.0005606, 0.013522, 

2.1979e-09, 1.81897e-07, 0.000300498, 0.229448, 2.98462e-06, 3.03532e-06, 0.0119026, 0.000235225, 1.89054e-05, 0.00014796, 1.03572e-06, 2.65252e-06, 2.79824e-06, 4.18868e-06, 0.000277842, 1.85184e-06, 3.46198, 5.12952e-06, 2.90558e-05, 4.83676e-05, 8.39709e-11, 4.12729e-07, 0.000688593, 8.24505e-06, 4.54702e-07, 4.03077e-06, 0.552627, 0.000256165, 0.000119841, 9.14275e-06, 1.21793e-12, 2.23729e-08, 5.23602e-05, 2.82858, 6.8122e-05, 8.59662e-05, 10.0849, 2.22257e-05, 5.15636e-06, 1.24648e-05, 2.51858e-05, 5.00246e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 1.46444e-05, 3.36801e-06, 0.000416202, 0.0005606, 

2.1979e-09, 1.81897e-07, 0.229448, 2.98462e-06, 1.89054e-05, 2.55375, 0.494841, 0.00014796, 4.18868e-06, 4.54702e-07, 1.03572e-06, 2.65252e-06, 2.79824e-06, 0.000277842, 0.257431, 2.90558e-05, 4.83676e-05, 5.23602e-05, 0.000235225, 3.03532e-06, 8.39709e-11, 4.12729e-07, 0.000688593, 4.03077e-06, 0.552627, 9.14275e-06, 2.9634e-05, 9.06042e-05, 8.24505e-06, 5.12952e-06, 1.21793e-12, 2.23729e-08, 6.8122e-05, 8.59662e-05, 2.22257e-05, 1.24648e-05, 0.127437, 5.15636e-06, 0.000256165, 1.85184e-06, 2.51858e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 1.46444e-05, 3.36801e-06, 1.92857e-05, 0.000300498, 0.000416202, 

2.1979e-09, 1.81897e-07, 1.89054e-05, 0.494841, 0.00014796, 4.54702e-07, 1.47729e-06, 2.98462e-06, 5.15636e-06, 1.85184e-06, 1.03572e-06, 1.48974e-06, 2.79824e-06, 2.90558e-05, 0.000235225, 3.03532e-06, 0.0161408, 0.000416202, 4.18868e-06, 0.000277842, 8.39709e-11, 4.12729e-07, 4.03077e-06, 9.14275e-06, 2.9634e-05, 8.24505e-06, 1.85214e-06, 4.83676e-05, 9.06042e-05, 2.22257e-05, 1.21793e-12, 2.23729e-08, 6.8122e-05, 8.59662e-05, 1.24648e-05, 0.127437, 0.000256165, 5.12952e-06, 0.000300498, 5.23602e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.60555e-05, 1.46444e-05, 3.36801e-06, 2.65252e-06, 1.58176e-06, 0.000688593, 0.0181997, 

2.1979e-09, 1.81897e-07, 0.494841, 4.54702e-07, 1.47729e-06, 5.15636e-06, 1.85184e-06, 8.24505e-06, 4.83676e-05, 1.89054e-05, 1.03572e-06, 1.48974e-06, 2.79824e-06, 2.90558e-05, 0.0161408, 0.000416202, 4.18868e-06, 8.59662e-05, 6.09919e-08, 2.22257e-05, 8.39709e-11, 4.12729e-07, 4.03077e-06, 2.9634e-05, 1.85214e-06, 9.06042e-05, 0.119101, 9.14275e-06, 3.03532e-06, 0.00014796, 1.21793e-12, 2.23729e-08, 1.24648e-05, 0.127437, 0.000256165, 5.29247e-07, 0.000300498, 6.8122e-05, 2.98462e-06, 5.23602e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.46444e-05, 3.36801e-06, 2.65252e-06, 1.58176e-06, 1.0953e-07, 0.000235225, 0.000277842, 

2.1979e-09, 1.81897e-07, 4.54702e-07, 5.15636e-06, 4.83676e-05, 2.59679, 2.94826, 1.24648e-05, 8.24505e-06, 4.03077e-06, 6.15216e-09, 1.4325e-06, 2.79824e-06, 2.90558e-05, 0.00258346, 0.000416202, 4.18868e-06, 2.98462e-06, 1.47729e-06, 9.14275e-06, 8.39709e-11, 4.12729e-07, 1.85214e-06, 9.06042e-05, 0.119101, 3.03532e-06, 0.145247, 2.9634e-05, 6.8122e-05, 1.89054e-05, 1.21793e-12, 2.23729e-08, 0.127437, 5.29247e-07, 5.23602e-05, 0.0237873, 0.0393081, 2.22257e-05, 1.85184e-06, 6.09919e-08, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.46444e-05, 3.36801e-06, 2.65252e-06, 1.58176e-06, 1.0953e-07, 8.59662e-05, 0.00014796, 

2.1979e-09, 1.0953e-07, 4.54702e-07, 2.59679, 8.24505e-06, 4.03077e-06, 0.819229, 4.83676e-05, 2.22257e-05, 5.23602e-05, 6.15216e-09, 3.86149e-07, 2.90558e-05, 0.000105551, 2.98462e-06, 9.14275e-06, 0.620914, 0.00014796, 2.79824e-06, 1.47729e-06, 8.39709e-11, 4.12729e-07, 1.85214e-06, 3.03532e-06, 2.9634e-05, 6.8122e-05, 1.89054e-05, 6.09919e-08, 8.59662e-05, 9.06042e-05, 1.21793e-12, 2.23729e-08, 0.127437, 5.29247e-07, 0.0237873, 1.85184e-06, 0.0059504, 4.18868e-06, 5.15636e-06, 1.24648e-05, 1.37385e-05, 5.29139e-06, 2.72885e-06, 1.46444e-05, 3.36801e-06, 2.65252e-06, 1.58176e-06, 1.81897e-07, 0.000416202, 0.00177437, 

2.1979e-09, 1.0953e-07, 0.300892, 8.24505e-06, 2.22257e-05, 0.142465, 0.609007, 2.90558e-05, 4.54702e-07, 1.24648e-05, 6.15216e-09, 1.81897e-07, 2.98462e-06, 0.620914, 0.00014796, 2.79824e-06, 2.58954, 3.03532e-06, 1.85214e-06, 1.47729e-06, 8.39709e-11, 3.86149e-07, 2.9634e-05, 6.8122e-05, 1.89054e-05, 6.09919e-08, 9.06042e-05, 4.83676e-05, 5.15636e-06, 4.03077e-06, 1.21793e-12, 2.23729e-08, 0.0114227, 5.29247e-07, 1.85184e-06, 0.0059504, 0.0960058, 4.18868e-06, 9.14275e-06, 4.96502e-06, 1.37385e-05, 5.29139e-06, 2.72885e-06, 3.36801e-06, 2.65252e-06, 1.58176e-06, 1.98509e-07, 4.12729e-07, 5.23602e-05, 8.59662e-05, 

2.1979e-09, 1.0953e-07, 0.300892, 2.22257e-05, 0.609007, 2.90558e-05, 6.10804, 5.23602e-05, 4.18868e-06, 8.59662e-05, 6.15216e-09, 1.81897e-07, 2.98462e-06, 2.79824e-06, 1.47729e-06, 0.00550628, 1.554, 5.15636e-06, 1.24648e-05, 3.03532e-06, 8.39709e-11, 1.36604e-07, 2.9634e-05, 6.8122e-05, 1.89054e-05, 4.03077e-06, 1.69695e-05, 4.54702e-07, 1.85214e-06, 4.96502e-06, 1.21793e-12, 2.23729e-08, 0.0114227, 5.29247e-07, 1.85184e-06, 0.0960058, 9.14275e-06, 6.09919e-08, 8.24505e-06, 4.83676e-05, 5.29139e-06, 2.72885e-06, 3.36801e-06, 2.65252e-06, 1.58176e-06, 1.98509e-07, 4.12729e-07, 8.0908e-06, 9.06042e-05, 0.00014796, 

