4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,6.271554080756383,15.53531714193161,22.16157803415213,12.25436803941092,13.44668311696554
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,13.86781170898979,5.185342816973794,7.569637739311133,12.04997693630919,12.35954367945056
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,3.258643600518672,7.123056923409232,2.011129432636313,3.00492491172629,9.904473852537183
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,3.995894760983365,3.987848644742991,2.127957036951878,5.972529560160337,3.762767348010792
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,2,3,5.683194473340357,7.417607507294488,13.25354927346828,9.796229988857528,14.52334447822641
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,2,3,7.915842331414181,7.497912509215432,5.678472737686031,11.40481670311031,7.074955767744047
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,2,3,2.825567850816045,3.681482634758309,9.383803261153291,6.236938839925692,2.007170704829395
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,2,3,6.014721935491693,5.983992924366254,6.100935948187804,1.002570893700845,1.99475237786856
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,3,2,10.12174548492597,17.19154502350487,9.14385675067847,10.03226322447094,13.88715871751518
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,3,2,7.921295615494964,7.670329097803794,12.32481558755076,18.56172789076235,11.18341311170336
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,3,2,4.239378082464217,2.279131826777689,9.292678910471246,9.083370776860201,3.486464818361588
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,3,2,2.003841140787536,3.176365341668529,3.997802347878443,2.510886641670558,4.974950672411559
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,3,3,10.91301325442182,12.73713920160219,4.676026009565854,16.83970547126085,14.25215351833105
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,3,3,7.048722160187983,7.545028517886243,8.235901244795189,8.110854508139317,8.300990694707977
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,3,3,0.3596223897646667,0.5372632260058712,2.2015219331252,2.110480990971704,3.173744553525623
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,3,3,2.792746760998186,3.195495710786103,2.054457911602501,2.004517978660628,2.997306667196188
4,0.8,0.2,0.2,0.3,0.2,0.2,0.4,1,2,2,14.8150479057612,24.08456506588372,10.67253056284191,17.12589597303766,7.411783355575897
4,0.6,0.2,0.2,0.3,0.2,0.2,0.4,1,2,2,6.184934458330547,11.11873092938675,7.771182599672915,10.54583229414805,9.451917579798216
4,0.4,0.2,0.2,0.3,0.2,0.2,0.4,1,2,2,2.701639019540995,4.95682216205487,4.251436813943798,2.585509717850005,3.901591812066883
4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,1,2,2,2.044796198782812,1.990724351970018,1.997722843962322,3.980266785442154,4.985663069149142
4,0.8,0.2,0.2,0.3,0.2,0.2,0.4,1,2,3,9.026107418459127,5.315394762111852,7.494416220600856,15.60709684580193,7.820696144213066
4,0.6,0.2,0.2,0.3,0.2,0.2,0.4,1,2,3,12.12489990912466,4.50026332224869,9.430036126422735,12.18476675307982,7.233782442086261
4,0.4,0.2,0.2,0.3,0.2,0.2,0.4,1,2,3,8.017475706713865,6.54757390844861,3.145266636255135,10.97351098146927,8.989881604926225
4,0.8,0.2,0.2,0.3,0.2,0.2,0.4,1,3,2,15.17001203254389,17.68136037245905,21.56061153514265,16.09549655946601,15.67582160220337
4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,1,2,3,1.817002307221427,2.359648687190147,1.666004420051172,3.027350017635143,4.081583820098249
4,0.6,0.2,0.2,0.3,0.2,0.2,0.4,1,3,2,5.810999424265306,11.30851147862413,8.526578818313274,11.76776282121372,6.405811183296821
4,0.4,0.2,0.2,0.3,0.2,0.2,0.4,1,3,2,13.00011274098657,8.367872518888827,3.905663822971183,1.618395038211261,10.19337036916173
4,0.8,0.2,0.2,0.3,0.2,0.2,0.4,1,3,3,14.4037690177355,9.931975582496779,9.909540486240301,9.835568378539561,8.716540054992596
4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,1,3,2,3.00505047012104,1.990155190198688,3.63949494419783,6.008345243524518,2.012659167455134
4,0.6,0.2,0.2,0.3,0.2,0.2,0.4,1,3,3,7.068125965405706,10.76462313058346,7.778366285204719,3.763820852190781,5.867029425227843
4,0.8,0.2,0.2,0.3,0.2,0.2,0.6,1,2,2,8.129259157805606,10.70385905855993,18.18566711789016,22.32426517594045,7.640467758783785
4,0.4,0.2,0.2,0.3,0.2,0.2,0.4,1,3,3,6.983834511495568,3.517370829285133,5.715223086744974,9.05519557239219,1.992557141793441
4,0.6,0.2,0.2,0.3,0.2,0.2,0.6,1,2,2,7.666396163328271,5.187457735701889,12.95547533187902,10.29170179871432,8.655525514446342
4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,1,3,3,4.977851595207737,1.989976677004655,1.990087923861536,2.986253615093458,2.91631496165418
4,0.8,0.2,0.2,0.3,0.2,0.2,0.6,1,2,3,7.074675020366323,4.80913339233971,9.232061597137736,16.60133293507302,13.46341622262268
4,0.6,0.2,0.2,0.3,0.2,0.2,0.6,1,2,3,6.717641226680977,2.11095799855614,7.010955125270399,3.76716225352534,7.014237610442503
4,0.4,0.2,0.2,0.3,0.2,0.2,0.6,1,2,2,5.99941346229904,2.035462214090112,4.000529333916234,4.076125521961275,4.976182529700147
4,0.2,0.2,0.2,0.3,0.2,0.2,0.6,1,2,2,3.979836411534901,1.99758982570777,2.984883034697141,9.001487185648584,4.976281978437248
4,0.8,0.2,0.2,0.3,0.2,0.2,0.6,1,3,2,10.72278385512796,17.92747293115403,14.32221689483548,13.00943432071777,18.37732921636913
4,0.6,0.2,0.2,0.3,0.2,0.2,0.6,1,3,2,15.35062027768307,7.811941045637097,6.010171165298589,7.917887075565092,10.54200707752187
4,0.4,0.2,0.2,0.3,0.2,0.2,0.6,1,2,3,5.384184405107689,1.071295995785729,2.988338233836984,3.257258482060893,10.28998233465228
4,0.8,0.2,0.2,0.3,0.2,0.2,0.6,1,3,3,10.31232948078521,12.89919775816596,4.797234597059781,8.907494465878274,6.488170895639637
4,0.2,0.2,0.2,0.3,0.2,0.2,0.6,1,2,3,4.97480714154767,3.989037823928381,2.037358554374789,4.976478222307422,1.990086442939399
