4.10186e-08, 0.00011384, 1.23664, 0.139579, 0.0247705, 0.0726919, 0.0359004, 0.00097525, 0.000458739, 0.119151, 0.00797733, 0.00883003, 0.00271884, 0.299745, 1.39706, 0.0117779, 0.0919441, 0.027814, 1.32424e-06, 0.0233302, 0.00112805, 0.00118707, 0.0213934, 0.248808, 0.0178667, 0.00675936, 0.379679, 0.0224175, 0.0301184, 0.0147114, 0.00251912, 0.000497476, 0.456401, 0.00454055, 0.122832, 0.494584, 0.0284713, 0.0542426, 0.016817, 0.122721, 0.04069, 0.0291475, 0.0197012, 0.0205098, 0.00948066, 0.00319658, 0.000501752, 0.0171486, 0.319385, 0.391841, 

4.10186e-08, 0.00011384, 0.00104408, 0.139579, 0.0247705, 0.0359004, 0.000458739, 0.00513269, 0.00675936, 0.0213934, 0.00319658, 0.0085083, 0.0919441, 1.32424e-06, 0.0233302, 0.132744, 0.0402551, 0.0726919, 0.119151, 0.00271884, 0.00112805, 0.00118707, 0.0178667, 0.0224175, 0.0301184, 0.131829, 0.0211797, 0.0147114, 0.00167962, 0.0117779, 0.000501752, 0.000497476, 0.114364, 0.00454055, 0.494584, 0.000666891, 0.122721, 0.00097525, 0.00952256, 0.027814, 0.0291475, 0.0197012, 0.0205098, 0.00948066, 0.00797733, 0.00251912, 0.0171486, 0.0135796, 0.119666, 0.122832, 

4.10186e-08, 0.00011384, 0.0359004, 0.000458739, 0.00513269, 0.00189214, 0.0213934, 0.0178667, 0.00167962, 0.000282602, 0.00319658, 0.0085083, 0.0919441, 1.32424e-06, 0.0402551, 0.00271884, 4.36621, 0.0574862, 0.0997217, 0.0247705, 0.00112805, 0.000590322, 0.0301184, 0.131829, 0.0147114, 0.0117779, 3.6938, 0.00104408, 0.0726919, 0.0211797, 0.000501752, 0.000497476, 0.114364, 0.494584, 0.00097525, 0.00952256, 0.027814, 0.0233302, 0.000666891, 0.00454055, 0.0197012, 0.00948066, 0.00797733, 0.00251912, 0.0171486, 0.0135796, 0.00118707, 0.0134872, 0.119151, 0.119666, 

4.10186e-08, 6.71371e-06, 0.0359004, 0.00513269, 0.00189214, 0.0178667, 1.31338, 0.0211797, 0.000458739, 0.00167962, 0.00251912, 0.00591444, 1.32424e-06, 4.36621, 0.0350275, 0.0997217, 0.0247705, 0.0301184, 0.00271884, 0.039046, 0.000497343, 0.000590322, 0.0147114, 0.0117779, 0.00104408, 0.655468, 0.587214, 0.00097525, 0.0233302, 0.0213934, 0.000501752, 0.000497476, 0.114364, 0.00952256, 0.027814, 0.000666891, 0.410907, 0.000282602, 0.00454055, 0.0321676, 0.00948066, 0.00797733, 0.00319658, 0.0171486, 0.0135796, 0.00118707, 0.0134872, 0.0120773, 0.0402551, 0.0726919, 

4.10186e-08, 6.71371e-06, 0.00513269, 0.00189214, 0.0211797, 0.000458739, 6.29553, 0.0233302, 0.00584216, 0.00952256, 0.000924943, 0.00444092, 0.534531, 0.0350275, 0.0247705, 0.00271884, 0.039046, 0.000282602, 0.00167962, 0.00097525, 0.000497343, 0.000590322, 0.0147114, 0.00104408, 0.0057132, 0.439317, 0.165159, 0.0117779, 0.0402551, 1.32424e-06, 0.000501752, 0.000459634, 0.00938521, 0.000666891, 0.0321676, 3.46399, 2.51, 0.0301184, 0.0178667, 0.00454055, 0.00948066, 0.00797733, 0.00319658, 0.0135796, 0.00251912, 0.0134872, 0.0120773, 0.00118707, 0.060065, 0.0726919, 

4.10186e-08, 7.25929e-07, 0.0211797, 0.000458739, 0.00584216, 0.00952256, 1.83174, 0.0247705, 0.00271884, 0.00189214, 0.000459634, 0.00118707, 0.534531, 0.000282602, 0.00167962, 0.00097525, 0.209444, 0.0301184, 0.0268683, 0.00513269, 0.000497343, 0.000590322, 0.0057132, 0.0219883, 0.0117779, 0.0402551, 0.0890106, 0.0233302, 0.00104408, 0.000666891, 2.38181e-05, 0.00010065, 0.00147849, 2.51, 0.0178667, 4.87146e-05, 0.404078, 0.00454055, 0.0147114, 1.32424e-06, 0.00948066, 0.00797733, 0.00444092, 0.00251912, 0.0134872, 0.0120773, 0.00319658, 0.000924943, 0.0321676, 0.0350275, 

4.10186e-08, 7.25929e-07, 0.0211797, 0.0247705, 0.00189214, 14.6318, 2.02299, 0.00271884, 0.00513269, 0.00454055, 0.000459634, 0.000924943, 0.000282602, 0.00097525, 0.0301184, 0.0268683, 3.66088, 0.00584216, 0.00461574, 0.00147849, 0.000459251, 0.000228514, 0.0057132, 0.0117779, 0.00104408, 0.521213, 0.000958332, 0.000666891, 0.00167962, 0.0147114, 2.38181e-05, 0.00010065, 2.51, 0.052749, 1.32424e-06, 0.0106097, 0.494175, 4.87146e-05, 0.00952256, 0.000458739, 0.00948066, 0.00797733, 0.00444092, 0.00251912, 0.0120773, 0.00319658, 0.00118707, 0.000497343, 0.0178667, 0.0233302, 

4.10186e-08, 7.25929e-07, 0.0211797, 0.0247705, 0.00189214, 14.6318, 0.00271884, 0.0106097, 0.00584216, 0.000282602, 0.000459634, 0.000924943, 0.00097525, 0.0301184, 0.00461574, 0.0492205, 0.0137534, 0.00454055, 0.0147114, 0.00513269, 0.000459251, 7.32495e-05, 0.00104408, 0.0676269, 0.000958332, 0.000666891, 0.0258395, 0.00147849, 0.00167962, 4.87146e-05, 2.38181e-05, 1.08694e-08, 2.22301, 1.32424e-06, 0.00952256, 0.000458739, 1.56861, 0.0117779, 0.00298778, 0.0057132, 0.00797733, 0.00444092, 0.00251912, 0.00319658, 0.00118707, 0.000497343, 0.00295128, 0.00834021, 0.0178667, 0.0201732, 

4.10186e-08, 7.25929e-07, 0.00271884, 0.0106097, 0.00584216, 0.000282602, 4.50238, 0.0201732, 0.00147849, 0.0178667, 0.000459634, 0.000497343, 0.00097525, 0.0137534, 0.00454055, 4.50308, 14.201, 1.32424e-06, 0.00461574, 0.00189214, 7.32495e-05, 0.000407834, 0.00104408, 0.000958332, 0.000666891, 0.00167962, 4.87146e-05, 0.000373287, 0.0147114, 2.75263e-05, 2.38181e-05, 1.08694e-08, 2.22301, 0.00952256, 0.0117779, 0.0057132, 12.1546, 0.000458739, 0.0211797, 0.00513269, 0.00797733, 0.00444092, 0.00251912, 0.00319658, 0.00118707, 0.000924943, 0.00295128, 0.000459251, 0.0247705, 0.0258395, 

4.10186e-08, 7.25929e-07, 0.00271884, 0.0106097, 0.0201732, 0.00147849, 0.151026, 4.87146e-05, 0.000458739, 0.0117779, 0.000459251, 0.000497343, 0.0137534, 0.00454055, 4.50308, 0.00461574, 0.00189214, 0.0178667, 0.000283279, 0.000282602, 7.32495e-05, 3.26118e-05, 0.00104408, 0.000958332, 0.000666891, 0.00167962, 0.0147114, 1.32424e-06, 0.00097525, 0.00584216, 2.38181e-05, 1.08694e-08, 0.00952256, 0.0057132, 0.680705, 0.00513269, 0.44559, 0.00523468, 2.75263e-05, 0.0211797, 0.00444092, 0.00251912, 0.00319658, 0.00118707, 0.000924943, 0.00295128, 0.000459634, 0.00577012, 0.0247705, 0.0258395, 

4.10186e-08, 7.25929e-07, 0.0201732, 0.00147849, 0.151026, 4.87146e-05, 0.000458739, 2.75263e-05, 0.00271884, 4.44855e-06, 2.38181e-05, 0.00036432, 0.0137534, 0.00189214, 0.0178667, 0.000283279, 0.0484963, 1.32424e-06, 0.000666891, 0.00104408, 7.32495e-05, 3.26118e-05, 0.00167962, 0.0147114, 0.00584216, 0.000307279, 0.0285133, 0.00454055, 0.00192014, 0.00097525, 1.08694e-08, 5.61501e-07, 0.289628, 0.00513269, 0.44559, 0.00523468, 0.0211797, 0.000958332, 0.00461574, 0.000282602, 0.00251912, 0.00118707, 0.000924943, 0.00295128, 0.000459634, 0.00317577, 0.000596273, 0.000459251, 0.0057132, 0.00952256, 

4.10186e-08, 7.25929e-07, 0.00147849, 4.87146e-05, 0.000458739, 2.75263e-05, 1.92922e-06, 0.00097525, 4.44855e-06, 0.00461574, 2.38181e-05, 0.00036432, 0.0137534, 0.0178667, 0.000283279, 0.00104408, 0.0841688, 1.32424e-06, 0.000307279, 0.000282602, 1.55618e-06, 2.45324e-05, 0.000248541, 0.0147114, 0.0285133, 0.00454055, 0.219919, 0.00442528, 0.00271884, 0.000666891, 1.08694e-08, 5.61501e-07, 0.289628, 0.00513269, 0.0211797, 0.000958332, 2.26508, 0.00192014, 1.35243e-05, 0.00189214, 0.00251912, 0.00118707, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 3.26118e-05, 7.32495e-05, 0.00523468, 0.0057132, 

4.10186e-08, 1.01082e-13, 1.92922e-06, 0.00097525, 4.44855e-06, 0.0746311, 0.00467528, 0.000213316, 0.000248541, 0.000282602, 2.38181e-05, 7.32495e-05, 0.0137534, 0.0178667, 0.000283279, 1.98675, 0.761091, 0.000307279, 0.00454055, 0.000458739, 1.55618e-06, 8.83908e-06, 0.0285133, 0.00271884, 0.000666891, 2.29806, 0.0163591, 0.00442528, 4.87146e-05, 0.00192014, 1.08694e-08, 3.34327e-11, 0.000958332, 0.0587998, 1.35243e-05, 0.00189214, 1.09167, 1.32424e-06, 0.00147849, 2.75263e-05, 0.00251912, 0.00118707, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 3.26118e-05, 0.00036432, 0.00461574, 0.00513269, 

4.10186e-08, 1.01082e-13, 1.92922e-06, 4.44855e-06, 0.00603645, 0.00467528, 0.000213316, 0.000307279, 0.000248541, 0.000958332, 2.38181e-05, 3.26118e-05, 0.0137534, 0.000283279, 0.761091, 0.00454055, 0.0407148, 0.00189214, 0.00192014, 0.00271884, 1.55618e-06, 1.35261e-06, 0.0285133, 0.00442528, 4.87146e-05, 0.00829174, 2.06201, 0.00097525, 0.000282602, 0.000600852, 1.08694e-08, 3.34327e-11, 0.0587998, 1.35243e-05, 1.09167, 1.32424e-06, 2.75263e-05, 0.00147849, 0.000458739, 0.000666891, 0.00118707, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.00461574, 0.00513269, 

4.10186e-08, 1.01082e-13, 4.44855e-06, 0.00467528, 0.000213316, 0.000958332, 0.184634, 0.000307279, 0.000248541, 0.000283279, 2.38181e-05, 3.26118e-05, 0.00454055, 0.00189214, 0.00192014, 4.64712, 12.9661, 0.00271884, 1.92922e-06, 0.00260872, 1.55618e-06, 1.35261e-06, 0.00442528, 0.00829174, 0.000282602, 0.000600852, 0.0151282, 8.50068e-06, 1.32424e-06, 0.00147849, 1.08694e-08, 3.34327e-11, 0.0587998, 1.35243e-05, 2.75263e-05, 0.000666891, 16.9107, 0.000458739, 4.87146e-05, 0.00461574, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.000484575, 0.00513269, 0.00603645, 

4.10186e-08, 1.01082e-13, 0.00467528, 0.000213316, 0.000172041, 0.000283279, 7.74845, 0.00271884, 4.44855e-06, 0.000307279, 2.38181e-05, 3.26118e-05, 0.00454055, 0.00189214, 1.40452, 0.117682, 0.357608, 0.000458739, 1.92922e-06, 0.000253336, 4.91705e-08, 1.35261e-06, 0.000282602, 0.000600852, 1.32424e-06, 0.00147849, 0.000218206, 0.000958332, 0.00260872, 0.000666891, 3.02386e-09, 3.34327e-11, 0.0587998, 1.35243e-05, 2.75263e-05, 4.87146e-05, 0.00461574, 0.000248541, 8.50068e-06, 0.00192014, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.000484575, 0.00442528, 0.00513269, 

4.10186e-08, 1.01082e-13, 0.000213316, 0.00271884, 4.44855e-06, 3.31856e-05, 0.473485, 8.50068e-06, 0.000600852, 0.00260872, 2.38181e-05, 3.26118e-05, 0.117682, 0.357608, 1.92922e-06, 0.000253336, 1.48731, 2.75263e-05, 0.000458739, 1.35243e-05, 4.91705e-08, 6.67855e-08, 1.32424e-06, 0.000218206, 0.000666891, 1.16657, 4.13892, 0.000958332, 0.000283279, 0.00147849, 3.02386e-09, 3.34327e-11, 4.87146e-05, 0.00461574, 0.000248541, 0.00192014, 8.50451, 0.00189214, 0.000282602, 0.000172041, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.000484575, 0.00442528, 0.00454055, 

4.10186e-08, 1.01082e-13, 0.000213316, 4.44855e-06, 3.31856e-05, 0.473485, 0.00260872, 1.32424e-06, 0.00189214, 0.00147849, 1.90509e-06, 3.26118e-05, 1.92922e-06, 0.000253336, 1.48731, 0.000458739, 0.177064, 0.000282602, 0.000600852, 8.50068e-06, 4.91705e-08, 6.67855e-08, 0.000666891, 1.16657, 0.486218, 0.000283279, 0.296218, 1.35243e-05, 3.59094e-05, 2.75263e-05, 3.02386e-09, 3.34327e-11, 4.87146e-05, 0.000248541, 0.00192014, 0.000172041, 1.88367, 0.000218206, 1.64284e-05, 0.000958332, 0.000924943, 0.000459634, 0.000596273, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.000484575, 0.00442528, 0.00454055, 

5.65384e-09, 1.01082e-13, 4.44855e-06, 0.473485, 0.00260872, 1.44019, 0.000302247, 1.64284e-05, 1.78054e-06, 0.00147849, 1.90509e-06, 1.73604e-05, 0.466979, 0.000282602, 0.000600852, 8.50068e-06, 0.333847, 0.000213316, 0.000458739, 0.000666891, 4.91705e-08, 5.93274e-08, 0.486218, 0.000283279, 1.35243e-05, 2.68272e-06, 9.33826, 1.32424e-06, 0.000172041, 2.75263e-05, 3.02386e-09, 3.34327e-11, 4.87146e-05, 0.000248541, 0.00192014, 0.000958332, 0.000108584, 3.31856e-05, 0.000218206, 1.92922e-06, 0.000459634, 0.000459251, 7.32495e-05, 0.00036432, 0.000360706, 0.000484575, 0.000443784, 0.000420741, 0.00189214, 0.00442528, 

5.65384e-09, 1.01082e-13, 4.44855e-06, 0.473485, 0.00260872, 0.000302247, 0.00163299, 4.87146e-05, 1.64284e-05, 8.50068e-06, 1.90509e-06, 2.82943e-06, 0.466979, 0.333847, 0.000213316, 20.4019, 6.26417e-05, 3.31856e-05, 0.000283279, 1.78054e-06, 4.91705e-08, 5.93274e-08, 2.68272e-06, 1.32424e-06, 0.000172041, 2.75263e-05, 1.49162, 0.000108584, 1.35243e-05, 0.000282602, 3.02386e-09, 3.34327e-11, 0.000248541, 0.00192014, 1.92922e-06, 3.12889e-05, 0.244518, 0.000600852, 0.000458739, 0.000218206, 7.32495e-05, 0.00036432, 0.000360706, 0.000443784, 0.000420741, 0.000146661, 1.73604e-05, 0.000103343, 0.000666891, 0.000958332, 

5.65384e-09, 1.01082e-13, 4.44855e-06, 0.473485, 0.00163299, 8.50068e-06, 3.36632, 0.000248541, 0.000283279, 4.87146e-05, 1.90509e-06, 2.82943e-06, 6.26417e-05, 3.31856e-05, 1.78054e-06, 3.54649, 0.0614085, 1.32424e-06, 0.000172041, 3.12889e-05, 4.91705e-08, 5.93274e-08, 2.75263e-05, 1.49162, 0.000108584, 0.000282602, 2.66782, 1.35243e-05, 0.000218206, 1.64284e-05, 3.02386e-09, 3.34327e-11, 0.00192014, 1.92922e-06, 0.244518, 0.0211996, 0.33013, 0.000302247, 0.000213316, 2.68272e-06, 7.32495e-05, 0.00036432, 0.000360706, 0.000443784, 0.000420741, 0.000146661, 1.73604e-05, 0.000103343, 0.000412633, 0.000600852, 

5.65384e-09, 1.01082e-13, 0.00163299, 0.000248541, 0.000283279, 4.87146e-05, 1.49755, 0.000302247, 0.000412633, 0.000218206, 1.90509e-06, 2.82943e-06, 6.26417e-05, 3.54649, 0.000172041, 3.12889e-05, 1.29557, 1.39067e-05, 8.50068e-06, 1.78054e-06, 4.91705e-08, 5.93274e-08, 2.75263e-05, 0.000282602, 2.66782, 1.35243e-05, 1.39105, 1.92922e-06, 4.44855e-06, 2.68272e-06, 1.65822e-09, 3.34327e-11, 0.00192014, 0.0211996, 0.000213316, 0.0187119, 0.257582, 0.000108584, 1.64284e-05, 1.32424e-06, 7.32495e-05, 0.00036432, 0.000360706, 0.000443784, 0.000420741, 0.000146661, 1.73604e-05, 0.000103343, 0.000600852, 0.00488915, 

1.01197e-09, 1.01082e-13, 0.00163299, 0.000248541, 0.000302247, 0.000412633, 0.000218206, 2.40864e-07, 2.68272e-06, 0.000213316, 1.90509e-06, 2.82943e-06, 6.26417e-05, 0.000172041, 3.57256e-06, 1.78054e-06, 0.481423, 0.000283279, 8.50068e-06, 2.75263e-05, 4.91705e-08, 5.93274e-08, 2.66782, 1.35243e-05, 1.39105, 1.92922e-06, 4.44855e-06, 0.000600852, 3.12889e-05, 0.000282602, 1.65822e-09, 3.34327e-11, 0.00192014, 0.0187119, 0.257582, 1.32424e-06, 1.05832, 4.87146e-05, 1.64284e-05, 0.000108584, 7.32495e-05, 0.00036432, 0.000360706, 0.000420741, 0.000146661, 1.73604e-05, 0.000103343, 0.000132828, 0.00488915, 0.0211996, 

1.01197e-09, 1.01082e-13, 0.000248541, 0.000302247, 0.000412633, 2.40864e-07, 2.68272e-06, 0.00192014, 1.35243e-05, 0.000218206, 1.90509e-06, 2.82943e-06, 6.26417e-05, 0.000172041, 9.6276e-07, 1.78054e-06, 0.0152621, 1.98487e-07, 2.75263e-05, 0.000283279, 4.91705e-08, 5.93274e-08, 2.66782, 4.44855e-06, 0.000600852, 3.12889e-05, 2.46811, 4.87146e-05, 8.50068e-06, 0.000213316, 1.65822e-09, 3.34327e-11, 0.257582, 1.32424e-06, 1.64284e-05, 0.000108584, 0.255031, 0.000282602, 0.00488915, 1.92922e-06, 7.32495e-05, 0.00036432, 0.000360706, 0.000420741, 0.000146661, 1.73604e-05, 0.000103343, 0.000132828, 0.0187119, 0.0211996, 

1.01197e-09, 1.01082e-13, 0.000248541, 0.000302247, 0.000412633, 1.46902, 0.000127493, 1.78054e-06, 0.000282602, 1.35243e-05, 1.56854e-06, 1.29449e-06, 6.26417e-05, 9.6276e-07, 0.0152621, 1.98487e-07, 1.30885e-06, 0.000213316, 2.75263e-05, 1.92922e-06, 4.91705e-08, 5.93274e-08, 0.750962, 4.44855e-06, 3.12889e-05, 0.204515, 8.50068e-06, 2.68272e-06, 0.000172041, 5.74329e-06, 1.65822e-09, 3.34327e-11, 1.32424e-06, 1.64284e-05, 0.000108584, 0.128331, 0.549655, 4.87146e-05, 0.000218206, 2.40864e-07, 7.32495e-05, 0.000360706, 0.000146661, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 0.000283279, 0.000581189, 

1.01197e-09, 1.01082e-13, 0.000248541, 0.000412633, 1.78054e-06, 0.000282602, 0.533241, 0.000108584, 8.50068e-06, 4.44855e-06, 2.49069e-07, 7.51971e-07, 6.26417e-05, 0.0152621, 1.98487e-07, 1.30885e-06, 0.197916, 2.75263e-05, 1.92922e-06, 1.64284e-05, 4.91705e-08, 5.93274e-08, 3.12889e-05, 0.204515, 5.74329e-06, 1.81046, 2.37142, 0.000172041, 2.68272e-06, 1.35243e-05, 1.65822e-09, 3.34327e-11, 1.32424e-06, 0.128331, 4.87146e-05, 2.58688, 4.47774e-07, 9.6276e-07, 2.40864e-07, 0.000127493, 7.32495e-05, 0.000146661, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 1.56854e-06, 0.000213316, 0.000218206, 

1.01197e-09, 1.01082e-13, 0.000248541, 1.78054e-06, 0.533241, 0.000108584, 2.39527, 2.75263e-05, 6.26417e-05, 1.30885e-06, 2.49069e-07, 7.51971e-07, 0.0152621, 1.98487e-07, 0.197916, 1.92922e-06, 0.113281, 4.44855e-06, 1.64284e-05, 0.000213316, 4.91705e-08, 5.93274e-08, 0.13929, 2.37142, 0.000172041, 2.68272e-06, 1.35243e-05, 5.74329e-06, 0.000127493, 1.32424e-06, 1.65822e-09, 3.34327e-11, 4.87146e-05, 4.47774e-07, 9.6276e-07, 2.40864e-07, 4.59601, 8.50068e-06, 3.12889e-05, 3.64543e-07, 7.32495e-05, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 1.56854e-06, 1.55945e-07, 0.000218206, 0.000282602, 

1.01197e-09, 1.01082e-13, 0.000248541, 0.533241, 0.000108584, 2.39527, 2.3857, 1.98487e-07, 5.74329e-06, 3.64543e-07, 2.49069e-07, 7.51971e-07, 0.197916, 4.44855e-06, 1.64284e-05, 0.000213316, 0.73577, 2.68272e-06, 1.92922e-06, 1.78054e-06, 4.91705e-08, 5.93274e-08, 0.13929, 0.000172041, 1.32424e-06, 1.73778, 12.4295, 2.75263e-05, 9.6276e-07, 8.50068e-06, 1.65822e-09, 2.59574e-12, 4.87146e-05, 2.40864e-07, 4.59601, 5.58209, 0.116576, 1.30885e-06, 1.35243e-05, 4.47774e-07, 7.32495e-05, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 1.56854e-06, 1.55945e-07, 3.12889e-05, 6.26417e-05, 

1.01197e-09, 1.01082e-13, 0.000248541, 2.3857, 1.98487e-07, 5.74329e-06, 3.64543e-07, 9.6276e-07, 0.0106578, 6.26417e-05, 2.49069e-07, 7.51971e-07, 0.000213316, 2.68272e-06, 1.92922e-06, 1.78054e-06, 0.25778, 1.30885e-06, 4.47774e-07, 1.35243e-05, 4.91705e-08, 5.93274e-08, 0.13929, 0.000172041, 12.4295, 8.50068e-06, 2.71396, 2.75263e-05, 0.000108584, 1.64284e-05, 1.65822e-09, 2.59574e-12, 4.87146e-05, 2.40864e-07, 5.58209, 0.0971952, 3.53102, 1.32424e-06, 3.12889e-05, 4.44855e-06, 7.32495e-05, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 1.56854e-06, 1.55945e-07, 0.0631503, 0.116576, 

1.01197e-09, 1.01082e-13, 0.000248541, 0.925982, 4.32145e-05, 6.26417e-05, 22.275, 8.50068e-06, 4.47774e-07, 1.78054e-06, 2.49069e-07, 7.51971e-07, 0.000213316, 0.25778, 1.30885e-06, 1.35243e-05, 0.351632, 1.64284e-05, 9.6276e-07, 4.44855e-06, 4.91705e-08, 5.93274e-08, 0.000172041, 2.75263e-05, 0.000108584, 0.900241, 4.24781, 2.68272e-06, 1.92922e-06, 5.74329e-06, 1.65822e-09, 2.59574e-12, 2.7458, 1.32424e-06, 3.12889e-05, 2.41556, 7.19309, 3.64543e-07, 1.98487e-07, 2.40864e-07, 7.32495e-05, 1.73604e-05, 0.000103343, 0.000132828, 1.81924e-06, 1.89261e-05, 1.56854e-06, 1.55945e-07, 4.87146e-05, 0.00719692, 

1.01197e-09, 1.01082e-13, 0.925982, 4.32145e-05, 6.26417e-05, 4.47774e-07, 2.09422, 4.87146e-05, 1.35243e-05, 2.68272e-06, 1.55945e-07, 7.51971e-07, 0.000213316, 0.25778, 0.351632, 4.44855e-06, 0.106077, 3.12889e-05, 1.30885e-06, 3.64543e-07, 4.91705e-08, 5.93274e-08, 2.75263e-05, 0.000108584, 0.900241, 5.74329e-06, 0.130274, 8.50068e-06, 1.78054e-06, 9.6276e-07, 1.65822e-09, 2.59574e-12, 2.7458, 2.41556, 1.98487e-07, 2.40864e-07, 11.9693, 1.64284e-05, 1.92922e-06, 1.32424e-06, 7.32495e-05, 1.73604e-05, 0.000103343, 1.81924e-06, 1.89261e-05, 1.56854e-06, 2.49069e-07, 3.89915e-05, 0.000172041, 0.000248541, 

1.01197e-09, 1.01082e-13, 4.32145e-05, 4.47774e-07, 4.87146e-05, 2.68272e-06, 7.85719, 1.78054e-06, 4.44855e-06, 6.26417e-05, 1.55945e-07, 2.49069e-07, 9.98494e-07, 1.30885e-06, 3.64543e-07, 8.46672e-06, 9.38876, 1.92922e-06, 1.98487e-07, 1.32424e-06, 4.91705e-08, 5.93274e-08, 0.000108584, 5.74329e-06, 8.50068e-06, 9.6276e-07, 2.7679, 3.12889e-05, 2.75263e-05, 0.000172041, 1.65822e-09, 2.59574e-12, 2.7458, 2.40864e-07, 1.64284e-05, 1.89733, 0.065598, 0.106077, 0.000248541, 1.35243e-05, 7.32495e-05, 1.73604e-05, 1.81924e-06, 1.89261e-05, 1.56854e-06, 7.51971e-07, 3.89915e-05, 9.47893e-06, 0.130274, 0.25778, 

