50.552,127.85,115.54,61.397,62.09,44.799,38.22,98.024,43.58,175.44,45.678,114.95,32.367,30.812,144.17,159.92,81.478,22.059,61.283,20.877,64.226,81.805,69.787,89.915,155.22,9.0573,63.297,99.274,27.863,33.627,98.372,50.66,62.044,80.832,63.088,84.35,37.439,155.49,99.069,89.204,22.853,148.57,118.45,59.321,107.22,88.657,115.71,116.32,10.382,148.51,166.22,93.855,113.6,51.47,55.817,125.48,33.628,61.612,17.761,83.242,92.222,91.506,137.05,35.289,82.143,65.51,43.896,84.542,87.503,20.019,104,101.79,63.995,115.8,40.482,143.19,122.47,68.607,133.18,126.08,79.671,97.215,128.27,86.049,62.754,14.133,25.782,164.32,102.74,18.642,174.41,71.853,72.497,75.833,116.49,112.43,87.959,34.894,126.75,57.086
5.1039,5.6175,6.1898,6.228,6.9846,11.258,11.712,13.469,15.09,16.305,18.392,19.572,19.691,21.162,22.722,22.853,22.059,25.275,29.174,49.3,1.1818,3.8697,4.6616,5.4443,5.4681,5.5949,5.9111,9.8488,10.105,11.093,11.865,12.998,13.348,14.2,17.835,20.98,20.212,30.101,109.08,32.87,5.0415,5.9819,6.5648,8.1494,10.382,10.642,11.126,12.817,13.09,13.278,13.75,18.178,20.194,22.7,14.882,10.425,12.403,23.539,41.748,286.1,0.47579,1.0122,1.5856,1.6612,2.9129,5.8804,6.8683,7.434,7.5656,8.1618,9.0954,9.7266,10.69,11.144,14.629,18.496,6.0002,14.232,120.78,38.691,25.918,23.105,24.44,19.111,9.2257,14.133,16.599,16.91,18.642,20.877,24.088,25.306,25.782,29.784,30.781,33.628,34.894,35.14,36.42,38.952
1.0618,1.2495,1.255,1.4851,1.4876,1.6641,2.3244,2.5262,2.6563,3.0239,3.3157,3.5931,3.6861,4.8099,5.231,9.3978,5.3208,11.434,25.275,22.376,1.0012,1.008,1.0084,1.037,1.0405,1.0634,1.1098,1.1818,1.3265,1.6763,3.3393,3.5363,3.8238,4.6616,5.5949,3.6228,5.4975,25.236,34.796,8.4629,4.9781,5.027,5.0415,5.0555,5.1809,5.1821,5.4333,5.4364,6.894,6.9874,7.6089,7.6859,8.0005,8.6712,9.112,5.526,14.182,132.31,7.2505,7.0478,0.012601,0.014362,0.031282,0.068615,0.098975,0.11401,0.13408,0.25833,0.40759,0.47579,0.70551,0.78501,1.0122,1.6612,2.5097,0.97855,10.511,23.782,20.787,1.0878,2.8926,9.5991,10.091,6.8031,1.0071,4.3422,6.0002,6.9549,9.2257,11.855,14.133,16.064,16.599,16.91,18.492,18.642,20.877,22.365,23.672,24.088
0.1717,1.0013,1.0015,1.0075,1.0207,1.0279,1.0546,1.1025,1.1032,1.1214,1.1236,1.1714,1.4876,1.5513,1.6973,1.7759,1.7456,5.3208,19.877,28.469,0.57517,0.99539,0.99569,0.99625,0.99642,0.99652,0.9966,0.99746,0.9997,1.0005,1.0012,1.0015,1.0041,1.0191,1.0212,1.0254,1.1336,5.4975,2.1472,24.874,0.24747,2.1609,2.8926,3.8783,4.4057,4.6402,4.7232,4.8656,5.027,5.0415,5.1809,5.6864,6.0686,6.8031,6.9637,7.0313,5.753,7.2505,21.38,6.5502,0.00038367,0.00046864,0.00067323,0.0011606,0.0014533,0.0019194,0.0019406,0.0019877,0.0027523,0.0028224,0.0038089,0.0052633,0.0056119,0.0080629,0.012601,0.015708,1.0878,7.2183,0.51324,32.653,1.0002,4.0753,0.99504,4.1474,1.0071,1.0926,1.1277,1.4962,4.3422,4.9955,5.8996,6.0002,6.9549,9.2257,11.855,12.109,14.133,16.064,16.599,16.614
0.027918,0.1717,0.27668,0.70828,0.99504,1.0002,1.0075,1.0207,1.0279,1.0546,1.1025,1.1032,1.1214,1.1714,1.3536,1.4876,1.7456,4.9626,5.3208,13.7,0.0014034,0.10287,0.11087,0.14527,0.17737,0.18239,0.24255,0.30315,0.37276,0.57517,0.98665,0.99539,0.99569,0.99642,1.0012,0.27304,1.1336,1.2207,1.0516,1.0113,0.0635,0.072878,0.24747,0.3695,0.47183,0.51472,0.5434,0.61879,1.9932,2.1625,2.8116,2.8926,2.9173,2.9581,4.1474,4.8656,1.1,5.753,6.5502,21.38,8.3221e-07,2.3118e-06,6.8145e-06,1.2485e-05,1.7649e-05,1.8595e-05,3.4194e-05,3.6447e-05,5.4228e-05,7.6834e-05,0.00015563,0.00017622,0.00018247,0.00038367,0.00094953,0.00058757,0.25904,1.0878,19.782,16.833,0.083829,1.0013,1.0015,1.0172,0.0009258,0.0030596,1.0071,1.0926,1.1277,1.4675,1.4962,1.7608,4.3422,4.9955,5.4975,5.8996,6.0002,6.9549,9.2257,9.4566
0.026913,0.027918,0.034101,0.072076,0.083829,0.10287,0.2787,0.38026,0.61395,0.62758,0.70828,0.99504,1.0002,1.0015,1.0546,1.1603,1.7456,13.7,19.888,1.4032,3.8964e-06,0.00015445,0.00021072,0.00033003,0.00043506,0.00079762,0.00084027,0.0012163,0.0013301,0.0013333,0.0013617,0.0023007,0.0034962,0.0039934,0.018228,0.029224,0.038105,0.13603,1.0516,27.007,0.017448,0.018227,0.040603,0.043653,0.04556,0.050462,0.0635,0.072878,0.083282,0.10448,0.12441,0.16671,0.19023,0.21316,0.60296,0.33708,1.1,6.5502,21.38,19.79,3.941e-08,6.5398e-08,7.2548e-08,9.5513e-08,1.0294e-07,3.1723e-07,3.5688e-07,5.1437e-07,8.6788e-07,8.8476e-07,9.2033e-07,2.9331e-06,2.9563e-06,2.9897e-06,4.5566e-06,5.5065e-06,0.010624,16.686,19.782,26.204,0.00063638,0.094298,0.27668,0.67187,0.0009258,0.0020884,0.0030596,0.0072245,0.01639,1.0071,1.0926,1.1277,1.1336,1.4675,1.4962,1.7608,1.8161,3.6141,4.3422,4.9626
0.00015978,0.0027772,0.003192,0.0035985,0.0041159,0.0045178,0.0083133,0.014866,0.018925,0.026913,0.03289,0.034101,0.072076,0.081851,0.087851,0.67187,0.24084,1.7456,19.888,0.12541,9.7937e-08,1.2104e-07,2.2194e-07,3.8285e-07,6.311e-07,8.5555e-07,1.1756e-06,2.5826e-06,2.6652e-06,3.8964e-06,5.8489e-06,6.4676e-06,7.3887e-06,2.2905e-05,2.3363e-05,0.00043506,0.0010362,0.0014144,0.088292,27.007,4.2322e-05,4.6325e-05,9.9797e-05,0.00027371,0.00032465,0.00037238,0.00051278,0.00085956,0.0011525,0.0012684,0.001703,0.0029616,0.0032005,0.0036306,0.0043802,0.037134,0.80857,19.79,0.069243,23.417,2.1671e-10,5.6294e-10,6.7199e-10,9.1381e-10,1.2033e-09,4.9324e-09,1.9037e-08,2.9759e-08,6.7014e-08,8.7225e-08,3.5688e-07,5.1437e-07,5.8257e-07,5.8924e-07,7.5427e-07,8.8476e-07,0.00089932,16.686,19.782,0.00032724,0.0011549,0.00063638,0.0038561,0.013566,0.00031555,0.0009258,0.0020884,0.0030596,0.0072245,0.01639,0.14322,0.32737,0.46339,1.0071,1.0926,1.1,1.1277,1.1336,1.4675,1.4962
1.4626e-05,1.57e-05,1.9192e-05,4.2112e-05,4.4613e-05,4.6868e-05,4.7571e-05,4.9099e-05,9.569e-05,0.00011674,0.00049307,0.00063638,0.00095377,0.0011761,0.0012248,3.2015e-05,0.0071142,19.888,20.293,0.00024377,7.9812e-10,4.797e-09,7.2379e-09,7.6296e-09,1.7431e-08,2.136e-08,2.3118e-08,2.9435e-08,3.5013e-08,4.2773e-08,5.6727e-08,7.9666e-08,8.6072e-08,9.7937e-08,1.2104e-07,3.2138e-07,8.5848e-05,16.727,2.2499e-05,0.00040359,6.0331e-08,4.5322e-07,4.5894e-07,5.1682e-07,9.9885e-07,2.0727e-06,3.0617e-06,4.2373e-06,5.5294e-06,9.3041e-06,1.2729e-05,1.4788e-05,2.3337e-05,4.0433e-05,0.00010064,0.0038561,0.36223,0.80857,0.14011,0.0011372,1.1852e-11,1.4191e-11,2.4597e-11,8.6059e-11,1.0681e-10,1.4992e-10,2.1671e-10,2.0189e-09,2.0363e-09,8.9005e-09,1.9037e-08,3.4084e-08,4.7414e-08,1.4733e-07,2.677e-07,3.5688e-07,2.3638e-05,1.6629,2.8648e-06,0.40369,8.3655e-06,0.00011616,0.00075924,0.0011549,2.873e-05,0.00014504,0.00031555,0.00032724,0.0009258,0.0010362,0.0020884,0.0030596,0.00421,0.0046129,0.0072245,0.01639,0.092914,0.14322,0.32737,0.33763
4.3555e-08,5.4747e-07,1.1646e-06,1.4427e-06,2.4344e-06,2.5765e-06,2.9484e-06,3.0537e-06,4.3629e-06,5.9816e-06,5.9982e-06,7.0705e-06,8.3655e-06,1.1265e-05,1.5781e-05,4.3077e-06,9.2136e-06,0.0071142,0.4812,0.99638,1.1388e-11,3.6231e-11,6.4285e-11,6.9047e-11,2.3083e-10,3.7384e-10,4.7317e-10,5.3017e-10,5.6528e-10,1.0735e-09,1.195e-09,1.8144e-09,7.8881e-09,1.5782e-08,2.4517e-08,3.2104e-08,0.00022379,16.011,5.3783e-06,0.00076035,1.9956e-09,6.6341e-09,8.0843e-09,8.7012e-09,3.1387e-08,4.5394e-08,6.0331e-08,7.276e-08,9.5921e-08,1.7076e-07,3.165e-07,3.7937e-07,4.5894e-07,9.3931e-07,1.2729e-05,1.696e-05,0.0011372,0.015858,0.79609,34.775,8.5496e-12,1.1852e-11,1.4191e-11,1.6193e-11,2.0282e-11,3.7328e-11,4.58e-11,5.3335e-11,1.0681e-10,1.4141e-10,1.4992e-10,1.875e-10,2.7308e-10,2.9539e-10,9.9656e-10,5.9025e-09,0.00038886,0.025944,7.6935e-05,9.9667e-07,2.3701e-07,1.0232e-05,6.8579e-05,2.5859e-05,6.1775e-07,1.0274e-05,2.2499e-05,2.3039e-05,2.3638e-05,2.873e-05,7.3544e-05,0.00014504,0.00031555,0.00032724,0.0009258,0.0010156,0.0010362,0.0015928,0.0020884,0.0027599
1.5755e-08,3.2836e-08,3.544e-08,3.5907e-08,4.3555e-08,4.7814e-08,5.7606e-08,6.3541e-08,7.913e-08,1.0074e-07,1.0368e-07,1.9706e-07,4.2684e-07,5.3834e-07,5.7733e-07,3.5623e-06,0.0071142,0.4812,0.5639,5.4961e-07,9.9476e-14,3.7481e-13,9.8055e-13,4.0714e-12,7.1516e-12,1.0449e-11,1.1388e-11,1.2774e-11,1.5405e-11,2.9891e-11,3.6231e-11,6.9047e-11,3.7384e-10,5.3017e-10,5.8926e-10,7.8881e-09,0.00022379,7.7501,9.6553e-08,1.7976e-05,2.7143e-12,1.5527e-10,2.3577e-10,6.5421e-10,9.5659e-10,9.6113e-10,1.9956e-09,3.8977e-09,8.0843e-09,9.3603e-09,1.8582e-08,3.0299e-08,4.4436e-08,4.5394e-08,9.837e-08,2.3701e-07,0.0011372,14.064,0.00038916,0.012904,1.8474e-13,6.1995e-13,1.1386e-12,2.8617e-12,3.0393e-12,3.1903e-12,3.7552e-12,5.036e-12,7.5566e-12,8.0398e-12,1.5151e-11,1.6193e-11,2.9697e-11,3.8193e-11,5.3335e-11,2.5998e-09,7.8965e-08,0.00045702,2.5274e-06,3.3617e-08,3.8208e-08,2.0741e-07,5.0062e-07,2.9023e-07,3.8324e-07,4.9418e-07,6.1775e-07,1.5347e-06,4.0672e-06,6.7809e-06,1.0274e-05,1.4853e-05,2.2499e-05,2.3039e-05,2.3638e-05,2.873e-05,5.4476e-05,7.3544e-05,0.00014504,0.00028945
1.5454e-13,3.9456e-11,6.2233e-11,1.2589e-10,4.493e-10,6.4257e-10,6.8568e-10,8.5556e-10,1.0602e-09,1.2369e-09,1.7418e-09,6.4001e-09,2.3449e-08,2.5078e-08,1.7777e-07,2.9023e-07,5.4961e-07,0.12588,0.4812,98.173,3.5527e-15,1.0658e-14,1.954e-14,9.9476e-14,1.0836e-13,1.9185e-13,2.3981e-13,5.4179e-13,9.2015e-13,1.469e-12,1.7568e-12,2.5846e-12,8.0114e-12,1.0449e-11,2.8878e-11,3.6231e-11,6.1021e-09,0.00022379,22.373,2.2295e-08,2.7143e-12,7.3292e-12,1.7696e-11,2.3473e-11,3.1591e-11,4.427e-11,7.0351e-11,1.6758e-10,2.3577e-10,3.4446e-10,4.4078e-10,9.5659e-10,2.4167e-09,4.0238e-09,6.6082e-09,3.8208e-08,0.00044141,6.1906,5.5186,37.568,1.7764e-15,1.7764e-15,5.3291e-15,2.6645e-14,7.816e-14,1.8474e-13,1.8829e-13,2.4514e-13,2.8066e-13,2.8777e-13,4.21e-13,4.7784e-13,6.5903e-13,9.8588e-13,1.2346e-12,1.6627e-12,1.8009e-09,1.0559e-08,0.00045702,5.0224e-10,7.6391e-10,4.9425e-09,1.9706e-07,1.9741e-07,1.0287e-07,2.9499e-07,3.8324e-07,4.9418e-07,6.1775e-07,6.7232e-07,8.6114e-07,1.1648e-06,1.5347e-06,1.8918e-06,3.7364e-06,4.0672e-06,6.7809e-06,1.0274e-05,1.4853e-05,2.0559e-05
1.5454e-13,5.933e-13,2.4443e-12,2.764e-12,5.0431e-12,5.2243e-12,7.7094e-12,8.9528e-12,9.3845e-12,7.252e-11,1.1681e-10,1.6182e-10,2.2279e-10,8.2027e-10,4.7503e-09,2.5078e-08,0.0061092,0.010293,21.544,0.00089512,0,0,0,1.7764e-15,1.7764e-15,3.5527e-15,5.3291e-15,7.1054e-15,8.8818e-15,1.4211e-14,7.1054e-14,7.4607e-14,1.9185e-13,2.0428e-13,5.4179e-13,1.7568e-12,9.3321e-11,4.9548e-10,0.00022379,3.5771,2.176e-12,2.2009e-12,2.6574e-12,3.8707e-12,5.5476e-12,5.8655e-12,7.3666e-12,8.5016e-12,9.1553e-12,2.1821e-11,3.017e-11,3.096e-11,1.272e-10,1.8402e-10,2.3577e-10,4.4078e-10,5.2249e-05,5.5186,11.668,2.3156e-05,0,0,0,0,0,1.7764e-15,1.7764e-15,1.7764e-15,1.7764e-15,3.5527e-15,5.3291e-15,5.3291e-15,2.4869e-14,6.3949e-14,7.816e-14,4.21e-13,1.8773e-11,0.00045702,0.00010173,1.4992e-12,5.1338e-11,4.2248e-10,7.6391e-10,4.9425e-09,2.2874e-11,1.3231e-10,1.8009e-09,7.8126e-08,1.0287e-07,1.2856e-07,2.9499e-07,3.4266e-07,3.5098e-07,3.8324e-07,4.9418e-07,5.4961e-07,6.1775e-07,6.7232e-07,8.6114e-07,1.1648e-06
3.5527e-15,1.5454e-13,1.6698e-13,2.3448e-13,4.1744e-13,9.0594e-13,1.0481e-12,1.1866e-12,3.1477e-12,5.0573e-12,7.3825e-12,7.7272e-12,1.1987e-11,7.252e-11,1.1681e-10,2.2279e-10,6.3851e-05,0.00095963,21.544,2.9031e-05,0,0,0,0,0,0,0,0,0,0,1.7764e-15,1.7764e-15,1.7764e-15,5.3291e-15,7.1054e-15,8.8818e-15,8.2601e-13,4.9548e-10,0.00022379,3.5771,5.3291e-15,5.1514e-14,8.8818e-14,1.3323e-13,3.7659e-13,4.6185e-13,6.9811e-13,1.1244e-12,1.6822e-12,2.1547e-12,2.176e-12,2.2009e-12,2.3217e-12,2.6574e-12,7.3666e-12,5.1338e-11,9.7054e-08,11.668,16.027,1.405,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7764e-15,3.5527e-15,3.5527e-15,4.2633e-14,2.0428e-12,0.00010173,5.4166e-05,1.4388e-13,2.6112e-13,1.272e-10,4.2248e-10,7.1054e-15,2.4301e-12,2.2874e-11,1.3231e-10,1.8009e-09,7.8126e-08,1.0287e-07,1.1782e-07,1.2856e-07,2.9499e-07,3.4266e-07,3.5098e-07,3.8324e-07,4.9418e-07,5.4961e-07,6.1775e-07
