Iterations: 50
Function Evaluations Limit: 150000
Population: 50

Prides Length: 4

Percent Nomads: 0.2
Percent Roaming: 0.2
Percent Sex: 0.8

Mating Rate: 0.3
Mutation Probability: 0.2
Immigration Rate: 0.4

Dimensions: 1
N-Dimension Space: -5:5

Fitness Iterations:
4.71587e-07
2.753e-08, 1.78513e-07, 2.10676e-07, 3.26695e-06, 5.03235e-08, 2.38671e-09, 0.053, 2.10183e-08, 2.11155e-06, 2.23192e-07, 1.31963e-09, 2.06556e-09, 2.7235, 4.24244, 1.14761e-05, 0.000587795, 14.9921, 1.62322e-07, 8.36702e-08, 1.94568e-07, 9.47005e-09, 5.07298e-08, 1.07442e-06, 1.65859e-05, 4.62122e-06, 4.53007e-06, 4.91076, 8.01666e-08, 3.7894e-07, 3.28786e-06, 1.76305e-09, 1.82629e-10, 2.29152e-07, 2.1029e-07, 1.79913e-05, 1.07148e-09, 0.00224249, 2.17302e-07, 3.10775e-07, 7.86792e-10, 6.11167e-07, 2.87116e-07, 3.82726e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.07507e-07, 3.33903e-08, 8.10135e-06, 1.29094e-05, 

2.753e-08, 3.33903e-08, 2.10676e-07, 2.38671e-09, 2.11155e-06, 0.107161, 23.1064, 3.26695e-06, 2.23192e-07, 8.36702e-08, 1.31963e-09, 2.06556e-09, 2.7235, 0.000587795, 7.99627, 1.62322e-07, 2.01951, 2.10183e-08, 3.28786e-06, 2.1029e-07, 9.47005e-09, 5.07298e-08, 1.65859e-05, 4.62122e-06, 4.91076, 8.01666e-08, 16.8738, 1.94568e-07, 3.7894e-07, 4.53007e-06, 1.76305e-09, 1.82629e-10, 2.29152e-07, 1.79913e-05, 1.07148e-09, 2.17302e-07, 3.10775e-07, 5.03235e-08, 1.07442e-06, 7.86792e-10, 6.11167e-07, 2.87116e-07, 3.82726e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 8.10135e-06, 1.14761e-05, 

2.753e-08, 3.33903e-08, 2.11155e-06, 0.107161, 3.26695e-06, 2.23192e-07, 7.97137e-07, 1.62322e-07, 2.10676e-07, 8.36702e-08, 1.31963e-09, 4.7782e-10, 1.22542, 0.000587795, 2.01951, 2.1029e-07, 2.63544, 2.10183e-08, 2.38671e-09, 3.62786e-08, 9.47005e-09, 5.07298e-08, 4.62122e-06, 4.91076, 8.01666e-08, 2.71592, 5.50089, 5.03235e-08, 1.94568e-07, 1.07442e-06, 1.76305e-09, 1.82629e-10, 1.07148e-09, 3.10775e-07, 7.86792e-10, 0.00805682, 0.487439, 2.17302e-07, 3.28786e-06, 3.7894e-07, 2.87116e-07, 3.82726e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.27388e-07, 4.53007e-06, 8.10135e-06, 

2.753e-08, 3.33903e-08, 2.11155e-06, 7.97137e-07, 2.10676e-07, 8.36702e-08, 13.0353, 8.01666e-08, 4.53007e-06, 8.10135e-06, 1.31963e-09, 4.7782e-10, 1.22542, 2.1029e-07, 3.62786e-08, 0.233911, 6.37514, 1.62322e-07, 5.24132e-08, 2.38671e-09, 9.47005e-09, 5.07298e-08, 0.791341, 2.71592, 5.03235e-08, 1.94568e-07, 1.07442e-06, 4.62122e-06, 3.26695e-06, 2.10183e-08, 1.76305e-09, 1.82629e-10, 3.10775e-07, 7.86792e-10, 3.28786e-06, 3.7894e-07, 0.403651, 2.17302e-07, 2.23192e-07, 1.07148e-09, 2.87116e-07, 3.82726e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 0.000144477, 0.000587795, 

2.753e-08, 3.22927e-08, 2.10676e-07, 8.36702e-08, 13.0353, 4.53007e-06, 0.0838675, 7.86792e-10, 1.07148e-09, 6.20613e-08, 1.31963e-09, 4.7782e-10, 3.62786e-08, 0.233911, 6.37514, 5.24132e-08, 2.38671e-09, 2.23192e-07, 1.62322e-07, 3.10775e-07, 9.47005e-09, 3.21044e-08, 0.139342, 5.03235e-08, 1.94568e-07, 1.07442e-06, 0.685041, 4.82376e-08, 2.11155e-06, 2.10183e-08, 1.76305e-09, 1.32678e-10, 3.28786e-06, 3.7894e-07, 0.403651, 2.17302e-07, 0.181083, 2.1029e-07, 7.97137e-07, 8.01666e-08, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 3.26695e-06, 4.62122e-06, 

2.753e-08, 3.22927e-08, 2.10676e-07, 4.53007e-06, 0.0838675, 7.86792e-10, 1.07148e-09, 8.36702e-08, 3.10775e-07, 8.01666e-08, 1.31963e-09, 4.7782e-10, 3.62786e-08, 0.233911, 5.24132e-08, 2.38671e-09, 15.7775, 6.20613e-08, 1.07442e-06, 4.82376e-08, 9.47005e-09, 2.73378e-08, 0.139342, 5.03235e-08, 1.94568e-07, 0.30199, 0.192636, 2.23192e-07, 2.10183e-08, 7.97137e-07, 1.76305e-09, 1.32678e-10, 0.403651, 2.17302e-07, 0.181083, 2.1029e-07, 0.00907362, 2.11155e-06, 1.62322e-07, 3.7894e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 3.26695e-06, 3.28786e-06, 

2.753e-08, 2.61848e-08, 2.10676e-07, 1.07148e-09, 3.10775e-07, 8.01666e-08, 4.32475, 3.28786e-06, 4.82376e-08, 2.1029e-07, 1.31963e-09, 4.7782e-10, 5.24132e-08, 2.38671e-09, 3.11657, 6.20613e-08, 4.95609, 7.97137e-07, 2.11155e-06, 3.26695e-06, 9.47005e-09, 2.73378e-08, 5.03235e-08, 0.30199, 2.23192e-07, 2.10183e-08, 0.193098, 7.86792e-10, 3.62786e-08, 1.07442e-06, 1.76305e-09, 1.32678e-10, 0.00907362, 1.62322e-07, 3.7894e-07, 3.39285, 0.0165828, 8.36702e-08, 1.94568e-07, 2.17302e-07, 2.13307e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 4.53007e-06, 0.0071091, 

2.7325e-08, 2.61848e-08, 3.10775e-07, 4.32475, 3.28786e-06, 4.82376e-08, 0.181786, 2.11155e-06, 2.1029e-07, 1.94568e-07, 1.31963e-09, 4.7782e-10, 5.24132e-08, 2.38671e-09, 4.95609, 7.97137e-07, 3.26695e-06, 4.53007e-06, 2.10676e-07, 4.02283e-08, 7.63268e-09, 2.73378e-08, 5.03235e-08, 2.10183e-08, 7.86792e-10, 3.62786e-08, 1.07442e-06, 1.07148e-09, 8.01666e-08, 0.00173522, 1.76305e-09, 1.32678e-10, 1.62322e-07, 3.7894e-07, 0.0165828, 8.36702e-08, 1.45961, 6.20613e-08, 2.17302e-07, 2.23192e-07, 2.12481e-07, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 0.0071091, 0.00907362, 

2.65442e-08, 2.61848e-08, 3.10775e-07, 3.28786e-06, 4.82376e-08, 0.00305835, 2.1029e-07, 2.11155e-06, 8.01666e-08, 1.28192e-08, 1.43265e-10, 4.7782e-10, 5.24132e-08, 2.38671e-09, 7.97137e-07, 3.26695e-06, 4.53007e-06, 4.02283e-08, 2.10183e-08, 2.10676e-07, 7.63268e-09, 2.70661e-08, 7.86792e-10, 1.07148e-09, 0.00173522, 5.37331, 1.34304, 3.7894e-07, 2.17302e-07, 3.62786e-08, 3.01056e-10, 1.32678e-10, 1.62322e-07, 8.36702e-08, 6.20613e-08, 2.23192e-07, 1.85746, 1.94568e-07, 5.03235e-08, 1.07442e-06, 2.0289e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 0.0071091, 0.00907362, 

9.42248e-09, 2.61848e-08, 3.10775e-07, 3.28786e-06, 2.11155e-06, 8.01666e-08, 7.32626, 3.62786e-08, 8.36702e-08, 1.28192e-08, 5.21646e-11, 5.63e-12, 5.24132e-08, 3.26695e-06, 4.53007e-06, 4.02283e-08, 1.02163e-08, 1.07148e-09, 6.20613e-08, 2.1029e-07, 7.63268e-09, 1.86808e-08, 5.37331, 1.34304, 3.7894e-07, 9.50113e-09, 0.071696, 2.38671e-09, 1.62322e-07, 1.94568e-07, 3.01056e-10, 1.32678e-10, 2.23192e-07, 0.556675, 5.03235e-08, 1.07442e-06, 0.366164, 4.82376e-08, 2.10183e-08, 7.86792e-10, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 2.10676e-07, 2.17302e-07, 

9.42248e-09, 1.99434e-08, 3.28786e-06, 2.11155e-06, 3.62786e-08, 8.36702e-08, 1.28192e-08, 3.10775e-07, 8.01666e-08, 1.62322e-07, 5.21646e-11, 5.63e-12, 5.24132e-08, 1.02163e-08, 1.07148e-09, 2.1029e-07, 1.70318e-05, 3.26695e-06, 0.0086452, 0.00529452, 7.63268e-09, 1.86808e-08, 3.7894e-07, 9.50113e-09, 2.38671e-09, 1.94568e-07, 0.636658, 2.10676e-07, 4.02283e-08, 2.10183e-08, 3.01056e-10, 7.05183e-11, 2.23192e-07, 5.03235e-08, 1.07442e-06, 4.82376e-08, 7.86792e-10, 4.53007e-06, 6.20613e-08, 2.17302e-07, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 0.0104, 0.0211668, 

9.42248e-09, 1.99434e-08, 2.11155e-06, 3.62786e-08, 1.28192e-08, 3.10775e-07, 8.01666e-08, 2.10183e-08, 2.17302e-07, 3.7894e-07, 5.21646e-11, 5.63e-12, 5.24132e-08, 1.07148e-09, 1.70318e-05, 3.26695e-06, 0.0306239, 4.82376e-08, 1.07442e-06, 9.50113e-09, 7.63268e-09, 1.86808e-08, 2.38671e-09, 1.94568e-07, 0.42788, 2.10676e-07, 4.02283e-08, 1.02163e-08, 2.1029e-07, 3.28786e-06, 3.01056e-10, 7.05183e-11, 2.23192e-07, 5.03235e-08, 7.86792e-10, 0.00410262, 0.0806806, 6.20613e-08, 1.62322e-07, 8.36702e-08, 1.78513e-07, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 4.53007e-06, 0.00529452, 

9.42248e-09, 1.99434e-08, 3.62786e-08, 1.28192e-08, 3.10775e-07, 8.01666e-08, 6.91325e-07, 5.24132e-08, 3.7894e-07, 8.36702e-08, 5.21646e-11, 5.63e-12, 1.70318e-05, 3.26695e-06, 9.50113e-09, 0.425639, 1.45825, 2.17302e-07, 2.10676e-07, 1.07442e-06, 1.4924e-09, 4.32104e-09, 2.38671e-09, 1.94568e-07, 4.02283e-08, 1.02163e-08, 0.786839, 2.36448e-08, 4.82376e-08, 2.1029e-07, 3.01056e-10, 7.05183e-11, 2.23192e-07, 7.86792e-10, 6.20613e-08, 1.62322e-07, 4.81169, 2.10183e-08, 1.07148e-09, 5.03235e-08, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 5.79491e-08, 2.11155e-06, 3.28786e-06, 

9.42248e-09, 1.99434e-08, 3.62786e-08, 5.24132e-08, 3.7894e-07, 8.36702e-08, 0.413307, 1.28192e-08, 3.10775e-07, 1.62322e-07, 5.21646e-11, 5.63e-12, 1.70318e-05, 2.17302e-07, 2.10676e-07, 1.07442e-06, 7.32073e-08, 1.02163e-08, 2.10183e-08, 8.01666e-08, 1.4924e-09, 4.32104e-09, 4.02283e-08, 0.786839, 2.36448e-08, 4.82376e-08, 2.1029e-07, 6.91325e-07, 2.38671e-09, 6.20613e-08, 3.01056e-10, 7.05183e-11, 7.86792e-10, 4.81169, 1.07148e-09, 5.03235e-08, 7.91592, 2.23192e-07, 1.94568e-07, 9.50113e-09, 1.07507e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 5.79491e-08, 2.11155e-06, 3.26695e-06, 

9.42248e-09, 1.99434e-08, 3.62786e-08, 8.36702e-08, 0.413307, 3.10775e-07, 3.47458, 2.38671e-09, 2.17302e-07, 5.24132e-08, 5.21646e-11, 5.63e-12, 2.10676e-07, 1.07442e-06, 7.32073e-08, 1.02163e-08, 8.01666e-08, 7.86792e-10, 1.62322e-07, 5.03235e-08, 1.4924e-09, 4.32104e-09, 0.786839, 4.82376e-08, 2.1029e-07, 6.20613e-08, 0.972291, 3.7894e-07, 4.02283e-08, 2.36448e-08, 3.01056e-10, 7.05183e-11, 4.81169, 1.07148e-09, 2.23192e-07, 1.94568e-07, 9.50113e-09, 7.62949e-09, 1.28192e-08, 2.10183e-08, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 5.79491e-08, 3.0476e-09, 6.91325e-07, 2.11155e-06, 

3.0476e-09, 1.99434e-08, 8.36702e-08, 2.38671e-09, 2.17302e-07, 0.76399, 2.92975, 2.10676e-07, 7.32073e-08, 4.02283e-08, 5.21646e-11, 5.63e-12, 1.02163e-08, 1.62322e-07, 5.03235e-08, 0.0242456, 6.38009, 8.01666e-08, 3.62786e-08, 5.24132e-08, 1.4924e-09, 4.32104e-09, 0.786839, 6.20613e-08, 0.00835329, 3.7894e-07, 0.646082, 2.10183e-08, 2.36448e-08, 4.82376e-08, 3.01056e-10, 7.05183e-11, 1.07148e-09, 9.50113e-09, 7.62949e-09, 1.28192e-08, 0.303562, 7.86792e-10, 1.94568e-07, 2.1029e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 5.79491e-08, 9.42248e-09, 2.23192e-07, 3.10775e-07, 

3.0476e-09, 1.99434e-08, 2.17302e-07, 0.40443, 2.10676e-07, 0.055771, 0.0101833, 4.82376e-08, 2.38671e-09, 6.20613e-08, 5.21646e-11, 5.63e-12, 1.02163e-08, 5.03235e-08, 8.01666e-08, 3.62786e-08, 5.24132e-08, 9.50113e-09, 4.02283e-08, 1.94568e-07, 1.4924e-09, 4.32104e-09, 0.786839, 3.7894e-07, 0.646082, 2.36448e-08, 0.041475, 1.62322e-07, 8.36702e-08, 7.86792e-10, 3.01056e-10, 7.05183e-11, 1.07148e-09, 7.62949e-09, 1.28192e-08, 2.1029e-07, 1.34716, 2.10183e-08, 5.8533e-08, 7.32073e-08, 5.50582e-08, 5.58463e-08, 4.69533e-08, 5.7041e-08, 2.73378e-08, 2.65442e-08, 9.42248e-09, 4.15198e-08, 2.23192e-07, 3.10775e-07, 

3.0476e-09, 1.99434e-08, 2.10676e-07, 0.0101833, 6.20613e-08, 0.315057, 0.830152, 1.28192e-08, 4.02283e-08, 2.10183e-08, 5.21646e-11, 5.63e-12, 5.03235e-08, 8.01666e-08, 3.62786e-08, 5.24132e-08, 9.50113e-09, 3.16441e-11, 2.38671e-09, 1.07148e-09, 3.01056e-10, 4.32104e-09, 3.7894e-07, 2.36448e-08, 1.62322e-07, 8.36702e-08, 1.06587, 7.86792e-10, 7.32073e-08, 1.02163e-08, 1.17152e-11, 2.10827e-11, 7.62949e-09, 2.1029e-07, 1.34716, 1.98601e-11, 1.06167, 4.82376e-08, 1.94568e-07, 2.17302e-07, 5.50582e-08, 5.58463e-08, 4.69533e-08, 2.73378e-08, 2.65442e-08, 9.42248e-09, 4.15198e-08, 1.4924e-09, 2.23192e-07, 3.10775e-07, 

Best:
-2.37276e-06	

Fitness Evaluations:
3303

End Population
(-5.520505e-05), (-1.412212e-04), (-4.589946e-04), (-1.009126e-01), (-2.491210e-04), (5.612998e-01), (9.111269e-01), (-1.132218e-04), (-2.005699e-04), (-1.449769e-04), (7.222505e-06), (-2.372761e-06), (2.243290e-04), (-2.831372e-04), (1.904695e-04), (-2.289392e-04), (-9.747375e-05), (5.625311e-06), (4.885398e-05), (-3.273352e-05), (1.735097e-05), (-6.573464e-05), (-6.155811e-04), (-1.537688e-04), (-4.028925e-04), (-2.892581e-04), (1.032409e+00), (-2.804981e-05), (-2.705685e-04), (-1.010756e-04), (3.422752e-06), (4.591591e-06), (-8.734693e-05), (-4.585744e-04), (-1.160672e+00), (4.456472e-06), (-1.030374e+00), (-2.196305e-04), (-4.410991e-04), (-4.661562e-04), (-2.346447e-04), (-2.363183e-04), (-2.166872e-04), (-1.653416e-04), (-1.629240e-04), (-9.706948e-05), (-2.037641e-04), (3.863157e-05), (-4.724320e-04), (-5.574720e-04), 
