4.8913,2.0261,9.4577,5.3483,0.57637,18.802,0.028339,2.2523,0.45173,0.63648,5.8741,2.7353,19.841,1.4045,9.7142e-05,3.7749,5.4833,3.9142,9.7128,0.83532,14.544,0.13467,16.753,1.6993,2.4074,0.045981,5.1246,0.0070306,13.589,6.0687,0.80128,11.525,7.585,3.3873,7.2444,1.0808,0.67652,0.11966,2.1441,16.212,8.0581,22.53,1.22,9.2881,0.26257,9.2078,20.199,6.8233,1.7004,3.056
0.26257,1.4448,5.3483,18.802,0.028339,0.63648,0.004119,0.0070306,0.045981,0.11966,0.043349,0.078042,9.7142e-05,3.7749,3.2014,3.9142,0.83532,0.23728,0.0011822,0.23122,0.043484,0.13467,0.59073,2.4074,13.589,7.7503,6.5715,0.08598,1.0808,0.45173,0.80128,0.19998,1.4378,1.754,0.064196,12.054,1.4048,0.31006,0.01754,1.4045,1.22,0.39231,2.0261,4.7141,3.2852,1.818,0.0993,1.0698,1.4371,1.7004
0.003247,0.060208,0.14434,0.028339,0.63648,2.1046e-05,0.12754,0.01754,0.23122,0.31006,2.4856e-05,0.0022797,2.7169,3.2014,0.83532,0.42362,0.00081334,9.7142e-05,0.004119,0.11966,0.043484,0.075603,0.59073,0.08598,0.55944,6.1023,2.4192,0.21048,1.1417,0.0011822,0.0993,0.19904,0.049776,1.6642,1.4048,1.4045,0.46724,0.045981,0.017755,1.2592,0.3618,0.39231,0.28111,0.17378,0.50657,0.1288,0.10646,0.13467,1.4371,1.4378
0.003247,0.060208,0.14434,2.1046e-05,0.01754,0.13188,0.54307,0.18833,9.7142e-05,0.049776,2.4856e-05,0.00067772,0.0065634,0.83532,0.00081334,0.004119,2.0511,0.028339,0.046531,0.045981,0.010522,0.025696,0.59073,6.1023,0.17164,0.21048,0.03896,0.12754,0.0011822,0.11966,0.028285,0.0012893,1.4048,1.4045,0.46724,0.017755,0.0069615,0.31006,0.08598,0.21184,0.25187,0.12415,0.1288,0.10646,0.047827,0.32413,0.043484,0.19277,0.42362,0.63648
0.003247,0.00019288,0.14434,2.1046e-05,0.01754,0.13188,0.18833,0.12754,0.004119,0.049776,2.4856e-05,0.00067772,0.83532,0.00081334,2.0511,0.023291,0.045981,0.17164,9.7142e-05,0.016162,0.010522,0.00023856,0.56512,0.03896,0.11966,0.58193,0.054411,0.21048,0.0065634,0.017755,0.0012893,0.0078545,1.4048,0.0069615,0.08598,0.16012,0.010467,0.0011048,0.0011822,0.0024036,0.12415,0.10646,0.047827,0.043484,0.060208,0.012312,0.086047,0.028285,0.31006,0.34434
0.003247,0.00019288,2.1046e-05,0.01754,0.13188,0.18833,0.004119,0.08598,0.0011048,0.045981,2.4856e-05,0.00067772,0.00081334,0.020627,0.00033183,0.016162,0.51773,0.0065634,0.11966,0.0044912,0.010522,0.00023856,0.56512,0.03896,0.054411,2.8582,0.91893,0.0069615,0.017755,9.7142e-05,0.0012893,0.0078545,1.4048,0.010467,0.0011822,0.32984,0.3678,0.048889,0.049776,0.0024036,0.10646,0.047827,0.043484,0.060208,0.012312,0.086047,0.028285,0.0043664,0.12754,0.14434
0.003247,0.00019288,2.1046e-05,0.13188,0.08598,0.045981,0.015108,0.01754,0.045097,9.7142e-05,2.4856e-05,0.00067772,0.020627,0.016162,0.0044912,0.020057,0.30373,0.034001,0.0024036,0.00081334,0.0043664,0.00023856,0.52731,0.0069615,0.017755,0.74452,1.0189,0.004119,0.0065634,0.00033183,0.0012893,0.0078545,1.4048,0.010467,0.32984,0.64396,7.3913,0.0011822,0.0011048,0.03896,0.047827,0.043484,0.060208,0.012312,0.028285,0.010522,0.0247,0.072937,0.045822,0.049776
0.003247,0.00019288,2.1046e-05,0.045981,0.045097,0.012886,0.40589,0.012977,0.045822,0.00081334,2.4856e-05,0.00028731,0.020627,0.0044912,0.020057,0.022354,0.0024036,0.016162,0.069939,0.017755,0.0023471,0.00023856,0.004119,0.0065634,0.00033183,0.0081725,4.1625,0.0011822,9.7142e-05,0.01754,0.0012893,0.00021142,0.010467,0.069958,0.64396,0.0011048,3.8375,0.0069615,0.049776,0.03896,0.047827,0.043484,0.012312,0.028285,0.010522,0.0247,0.030086,0.0055939,0.08598,0.13188
0.0021015,0.00019288,2.1046e-05,0.045097,0.40589,0.00034519,0.00081334,0.012036,0.017755,0.0024036,2.4856e-05,1.1925e-05,0.0044912,0.022354,0.069939,6.8052,0.0046356,9.7142e-05,0.010467,0.012886,0.00023025,0.00023856,0.004119,0.0081725,2.4065,1.0389,2.028,0.016162,0.00033183,0.020057,0.0010176,0.00021142,0.0011048,0.0069615,0.049776,0.03896,3.9738,0.0011822,0.01754,0.0065634,0.012312,0.028285,0.010522,0.0247,0.030086,0.0055939,0.003247,0.0012893,0.045822,0.045981
0.00033826,9.72e-05,0.045097,0.00034519,0.00081334,0.017755,0.0024036,0.027963,2.1046e-05,0.004119,5.0394e-06,1.1925e-05,0.0044912,6.8052,0.0046356,0.010467,22.998,0.022354,0.016162,0.012886,0.00012774,0.00023856,0.0081725,0.33241,0.00033183,0.020057,0.0015004,0.0011048,0.0011822,9.7142e-05,0.0010176,0.00021142,0.0069615,1.2068,0.01754,0.0065634,0.28284,3.017e-05,0.0095678,0.012036,0.012312,0.028285,0.010522,0.0247,0.0055939,0.003247,0.0012893,0.0049537,0.045822,0.045981
