0.000609458, 0.000624065, 1.48863, 0.111662, 0.164228, 0.0504593, 0.0443987, 0.00561862, 0.00723524, 0.00178297, 0.00507298, 0.0197021, 0.165797, 0.0184208, 0.658074, 0.00485418, 21.683, 0.0126906, 0.00516889, 0.0192851, 0.0526092, 0.00519096, 0.0592842, 0.00498604, 6.26165e-07, 0.00102181, 0.0548533, 0.00552083, 0.00754805, 0.121948, 0.000191787, 0.0164139, 0.0191782, 0.263789, 0.00510057, 0.500621, 0.0328101, 2.18016e-05, 0.000869355, 0.0317362, 0.159441, 0.0736912, 0.150153, 0.144895, 0.103989, 0.0807435, 0.0727711, 0.0440543, 0.127586, 0.162221, 

0.000609458, 0.000624065, 0.164228, 0.0504593, 0.00723524, 0.00178297, 4.44305, 0.00498604, 0.00112146, 0.0136379, 0.0048176, 0.00702957, 3.07729, 0.0126906, 0.00516889, 0.012855, 1.86267, 6.26165e-07, 0.00309914, 0.00485418, 1.00774e-05, 0.00115255, 0.0592842, 0.00102181, 0.0548533, 0.00754805, 0.00182531, 0.00561862, 0.000869355, 0.0184208, 0.000191787, 0.00874932, 0.263789, 0.0328101, 2.18016e-05, 0.0317362, 0.869095, 0.00552083, 0.0191782, 0.00510057, 0.0736912, 0.103989, 0.0807435, 0.0727711, 0.0440543, 0.00900839, 0.00507298, 0.0132807, 0.111662, 0.121948, 

0.000609458, 0.000624065, 0.164228, 0.0199877, 0.00112146, 0.0136379, 0.819931, 0.00754805, 2.18016e-05, 0.00498604, 0.0048176, 0.000157166, 2.78102, 0.00516889, 0.00131823, 0.00485418, 0.000274036, 0.00510057, 0.0126906, 6.26165e-07, 1.00774e-05, 0.00115255, 0.0592842, 0.00102181, 0.0548533, 0.00561862, 0.0169459, 0.00178297, 0.00723524, 0.00182531, 0.000191787, 0.00507298, 0.263789, 0.869095, 0.00552083, 0.0191782, 0.0116588, 0.000869355, 0.00326144, 0.012855, 0.0440543, 0.00900839, 0.00874932, 0.0132807, 0.00353245, 0.0715796, 0.00702957, 0.0127699, 0.0184208, 0.0317362, 

0.00015603, 0.000122311, 0.164228, 0.00112146, 0.0136379, 2.18016e-05, 0.00498604, 0.00723524, 0.00237731, 0.0317362, 0.0048176, 0.000157166, 0.000274036, 0.00510057, 0.0126906, 6.26165e-07, 1.08718, 0.0184208, 0.012855, 0.00326144, 1.00774e-05, 0.000319239, 0.0592842, 0.00102181, 0.00561862, 0.00178297, 0.00182531, 5.62954e-05, 0.00485418, 0.0199877, 0.000191787, 0.00134841, 0.00552083, 0.0191782, 0.00857557, 0.000869355, 0.915465, 0.00516889, 0.0169459, 0.00131823, 0.00900839, 0.00874932, 0.0132807, 0.00353245, 0.00702957, 0.0127699, 0.0437017, 0.00507298, 0.0548533, 0.061117, 

0.00015603, 0.000122311, 0.0136379, 2.18016e-05, 0.00498604, 0.00723524, 0.00237731, 0.00112146, 0.000274036, 0.00485418, 0.00217299, 0.000157166, 6.26165e-07, 1.08718, 0.00326144, 2.80989, 5.1354, 0.0026786, 0.00561862, 0.00510057, 1.00774e-05, 9.19327e-05, 0.0592842, 0.00178297, 0.00182531, 0.915858, 0.317191, 0.00857557, 0.00552083, 0.00131823, 0.000191787, 0.00134841, 0.000869355, 0.686755, 0.00516889, 0.0169459, 0.0516994, 0.00102181, 5.62954e-05, 0.0126906, 0.00900839, 0.00874932, 0.0132807, 0.00353245, 0.00702957, 0.0127699, 0.00507298, 0.00497151, 0.012855, 0.0170385, 

0.000115329, 0.000122311, 0.0136379, 2.18016e-05, 0.00498604, 0.00112146, 1.30136, 0.00131823, 0.00237731, 0.000274036, 0.00217299, 3.70705e-06, 6.26165e-07, 2.80989, 0.00561862, 0.00510057, 1.21047, 0.000469043, 0.00485418, 0.0126906, 1.00774e-05, 9.19327e-05, 0.0018862, 0.00182531, 0.915858, 0.00552083, 0.000975567, 0.00857557, 0.00102181, 0.00178297, 0.000191376, 0.00109266, 0.000869355, 0.686755, 0.00516889, 0.000969074, 1.47272, 0.00326144, 5.62954e-05, 0.00723524, 0.00900839, 0.00874932, 0.00353245, 0.00702957, 0.0127699, 0.00507298, 0.00497151, 0.00277269, 0.012855, 0.0170385, 

2.6738e-05, 1.37487e-06, 0.00498604, 0.00112146, 0.000274036, 3.29366, 1.75657, 0.00237731, 0.00561862, 0.00552083, 0.00217299, 3.70705e-06, 6.26165e-07, 2.80989, 0.887074, 0.879436, 1.60316, 0.00485418, 0.000469043, 0.00178297, 1.00774e-05, 9.19327e-05, 0.000264183, 0.00182531, 0.915858, 0.00102181, 0.261085, 0.00131823, 0.00516889, 0.00510057, 6.88478e-05, 0.00109266, 0.000869355, 0.686755, 0.000969074, 0.00326144, 0.221555, 5.62954e-05, 0.000975567, 2.18016e-05, 0.00900839, 0.00874932, 0.00353245, 0.00702957, 0.0127699, 0.00507298, 0.00497151, 0.00277269, 0.00723524, 0.00857557, 

2.6738e-05, 1.37487e-06, 0.00498604, 0.00112146, 0.000274036, 0.00552083, 3.96447, 0.00237731, 0.00131823, 0.00269679, 0.000352582, 3.70705e-06, 2.80989, 0.879436, 0.000469043, 0.579148, 1.09992, 0.00516889, 0.00561862, 0.00326144, 1.00774e-05, 9.19327e-05, 0.000264183, 0.00182531, 0.915858, 0.00102181, 0.000308535, 0.00485418, 0.000969074, 6.26165e-07, 6.88478e-05, 0.00108296, 0.221555, 5.62954e-05, 0.000975567, 2.18016e-05, 2.25531, 0.00510057, 0.00178297, 0.000869355, 0.00874932, 0.00353245, 0.00702957, 0.00507298, 0.00497151, 0.00277269, 0.00451271, 0.00217299, 0.00723524, 0.00857557, 

2.6738e-05, 1.37487e-06, 0.00112146, 0.00552083, 0.00264029, 0.00237731, 0.00269679, 0.000274036, 5.62954e-05, 0.00223804, 0.000352582, 3.70705e-06, 2.80989, 0.000469043, 1.09992, 0.00561862, 7.85788, 0.00485418, 0.000630555, 0.000869355, 1.00774e-05, 9.19327e-05, 0.00182531, 0.00102181, 0.000308535, 0.000969074, 5.00489, 0.000264183, 0.00326144, 0.00510057, 8.48894e-06, 0.00108296, 0.221555, 0.000975567, 2.18016e-05, 0.00178297, 1.02887, 6.26165e-07, 0.00131823, 0.00498604, 0.00353245, 0.00702957, 0.00507298, 0.00497151, 0.00277269, 0.00451271, 0.00217299, 0.00171567, 0.00516889, 0.00723524, 

8.82526e-06, 1.37487e-06, 0.00112146, 0.00264029, 0.00237731, 0.00269679, 0.0015431, 0.00102181, 0.000264183, 0.00326144, 0.000352582, 3.70705e-06, 2.80989, 1.29137, 0.000869355, 0.91028, 7.7588, 0.000969074, 0.000274036, 3.30727e-05, 1.00774e-05, 9.19327e-05, 0.00182531, 0.000308535, 1.1238, 0.00510057, 0.72929, 0.000975567, 0.000469043, 6.26165e-07, 8.48894e-06, 0.00108296, 0.221555, 2.18016e-05, 0.00498604, 0.172874, 0.683233, 0.00131823, 0.000630555, 5.62954e-05, 0.00353245, 0.00507298, 0.00497151, 0.00277269, 0.00451271, 0.00217299, 0.00171567, 0.00135368, 0.00485418, 0.00516889, 

8.82526e-06, 1.37487e-06, 0.00112146, 0.00237731, 0.00326144, 0.000456761, 0.0399543, 0.000969074, 6.26165e-07, 0.00264029, 0.000352582, 3.70705e-06, 1.29137, 0.000869355, 0.91028, 7.7588, 0.000274036, 0.000630555, 0.00102181, 0.000469043, 1.00774e-05, 9.19327e-05, 0.000308535, 1.1238, 0.00510057, 0.000975567, 0.660704, 0.000264183, 0.00131823, 0.0015431, 8.48894e-06, 0.000863545, 0.221555, 2.18016e-05, 0.172874, 0.683233, 0.624868, 3.30727e-05, 0.00182531, 5.62954e-05, 0.00353245, 0.00497151, 0.00277269, 0.00451271, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00269679, 0.00485418, 

3.72954e-06, 1.37487e-06, 0.00112146, 3.1277e-05, 0.0399543, 6.26165e-07, 1.4512, 0.000969074, 0.0015431, 0.00264029, 0.000117888, 3.70705e-06, 0.484669, 3.88013, 0.000274036, 0.000630555, 0.000469043, 0.000869355, 0.000939144, 2.18016e-05, 1.00774e-05, 5.99407e-05, 1.1238, 0.00510057, 0.000264183, 0.00131823, 1.1069, 0.000308535, 0.000456761, 0.00102181, 8.48894e-06, 0.000706953, 0.221555, 0.172874, 3.30727e-05, 0.00182531, 7.26702, 0.00237731, 0.000975567, 5.62954e-05, 0.00353245, 0.00497151, 0.00277269, 0.00451271, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00269679, 0.00485418, 

3.72954e-06, 1.37487e-06, 3.1277e-05, 0.000227871, 6.26165e-07, 0.0227247, 0.000969074, 0.000469043, 3.30727e-05, 0.00060325, 0.000117888, 3.70705e-06, 0.484669, 0.000274036, 0.000630555, 2.18016e-05, 24.5977, 0.00237731, 0.000939144, 0.000456761, 1.00774e-05, 5.99407e-05, 0.000264183, 0.00131823, 1.1069, 0.000308535, 0.00102181, 0.00112146, 0.0015431, 0.00182531, 8.48894e-06, 0.000706953, 0.172874, 0.000975567, 5.62954e-05, 0.415971, 0.00309874, 0.00264029, 0.00269679, 0.000869355, 0.00277269, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00120842, 0.000765333, 0.00272808, 0.00485418, 0.00510057, 

3.72954e-06, 1.37487e-06, 0.000227871, 6.26165e-07, 0.000469043, 3.30727e-05, 1.63642, 0.00060325, 0.000975567, 0.000274036, 0.000117888, 3.70705e-06, 2.18016e-05, 1.10252, 0.00237731, 0.000939144, 22.8447, 0.000264183, 0.000630555, 0.000969074, 1.6509e-08, 2.34975e-05, 0.000566073, 1.1069, 0.00112146, 0.00182531, 0.000218018, 0.000869355, 3.1277e-05, 0.000308535, 8.48894e-06, 0.000706953, 5.62954e-05, 0.00309874, 0.00264029, 0.00269679, 9.04617, 0.00102181, 0.0015431, 0.000456761, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00120842, 0.000765333, 0.00272808, 0.000192496, 0.00485418, 0.00510057, 

9.05442e-07, 1.37487e-06, 3.30727e-05, 0.00060325, 0.000975567, 0.565126, 9.35497, 0.00182531, 0.000308535, 0.000939144, 3.15014e-05, 3.70705e-06, 2.18016e-05, 0.00237731, 0.000630555, 1.22166, 3.86987, 0.000469043, 3.1277e-05, 0.00102181, 1.6509e-08, 2.34975e-05, 0.000566073, 1.1069, 0.000218018, 0.000869355, 0.912251, 0.000274036, 0.000227871, 0.00112146, 8.48894e-06, 0.000192496, 5.62954e-05, 0.00264029, 0.0015431, 0.000456761, 1.4412, 6.26165e-07, 0.000264183, 0.000969074, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00120842, 0.000765333, 0.00272808, 0.000706953, 0.00269679, 0.00309874, 

9.05442e-07, 1.37487e-06, 0.000975567, 0.755145, 0.000939144, 1.55926, 1.50468, 3.30727e-05, 0.000218018, 1.13545e-08, 3.70705e-06, 1.52624e-07, 2.18016e-05, 0.00237731, 0.000630555, 1.82006e-05, 7.3896, 0.000264183, 0.00060325, 0.000469043, 1.6509e-08, 2.34975e-05, 0.000566073, 1.1069, 0.912251, 0.000274036, 0.00112146, 0.000869355, 6.26165e-07, 3.1277e-05, 8.48894e-06, 3.15014e-05, 5.62954e-05, 0.00264029, 0.0015431, 0.463283, 0.0900142, 0.000211773, 0.000456761, 0.000227871, 0.00217299, 0.00171567, 0.00135368, 0.00108296, 0.00120842, 0.000765333, 0.000706953, 0.000192496, 0.000969074, 0.00102181, 

9.05442e-07, 7.21464e-08, 0.000975567, 1.55926, 1.50468, 1.13545e-08, 6.44054, 0.000630555, 3.30727e-05, 0.000227871, 3.70705e-06, 1.52624e-07, 2.18016e-05, 1.82006e-05, 0.038015, 0.000264183, 0.000298873, 0.000939144, 8.55458e-05, 0.00060325, 1.6509e-08, 1.01192e-06, 0.000566073, 1.1069, 0.912251, 6.26165e-07, 3.1277e-05, 0.000274036, 0.000346647, 0.000969074, 8.48894e-06, 3.15014e-05, 5.62954e-05, 0.00264029, 0.463283, 0.000456761, 1.63655, 0.000211773, 0.000218018, 0.000869355, 0.00171567, 0.00135368, 0.00108296, 0.00120842, 0.000765333, 0.000706953, 0.000192496, 0.000174744, 0.00102181, 0.00106308, 

9.05442e-07, 7.21464e-08, 0.000975567, 1.50468, 1.13545e-08, 0.1519, 0.000227871, 3.1277e-05, 0.000630555, 0.000298873, 3.70705e-06, 1.52624e-07, 2.18016e-05, 1.82006e-05, 9.6426e-05, 0.000264183, 0.000704848, 0.000939144, 0.000218018, 8.55458e-05, 1.6509e-08, 1.01192e-06, 0.000566073, 1.1069, 0.000346647, 0.000969074, 5.93853e-05, 3.30727e-05, 6.26165e-07, 0.00060325, 8.48894e-06, 3.15014e-05, 5.62954e-05, 0.00264029, 0.000211773, 0.000869355, 1.12105, 0.000456761, 0.000274036, 0.00102181, 0.00108296, 0.00120842, 0.000765333, 0.000706953, 0.000192496, 0.000174744, 0.000474608, 8.86437e-05, 0.00106308, 0.182777, 

9.05442e-07, 7.21464e-08, 1.13545e-08, 0.1519, 3.1277e-05, 0.000298873, 0.0621829, 3.30727e-05, 0.000264183, 0.000227871, 3.70705e-06, 1.52624e-07, 9.6426e-05, 0.000939144, 0.000218018, 2.31546, 9.90892e-06, 1.82006e-05, 8.55458e-05, 0.000704848, 1.6509e-08, 1.01192e-06, 0.000969074, 6.26165e-07, 0.00060325, 0.00657744, 0.544819, 2.18016e-05, 0.000456761, 5.93853e-05, 8.48894e-06, 2.10355e-05, 5.62954e-05, 0.00264029, 0.000211773, 0.000274036, 0.00102181, 0.000566073, 0.000346647, 0.000630555, 0.00108296, 0.000765333, 0.000706953, 0.000192496, 0.000174744, 0.000474608, 8.86437e-05, 1.18801e-05, 0.000869355, 0.000975567, 

9.05442e-07, 7.21464e-08, 3.1277e-05, 3.30727e-05, 0.000264183, 0.000227871, 0.136246, 0.000969074, 0.000566073, 0.000298873, 3.70705e-06, 1.52624e-07, 0.000218018, 2.31546, 1.82006e-05, 8.55458e-05, 0.000704848, 2.18016e-05, 0.000346647, 9.90892e-06, 1.6509e-08, 7.49729e-07, 0.00060325, 0.544819, 0.000456761, 5.93853e-05, 0.0233896, 0.000630555, 6.26165e-07, 1.13545e-08, 8.48894e-06, 2.10355e-05, 5.62954e-05, 0.000211773, 0.000274036, 0.00102181, 6.30262e-05, 0.000939144, 0.000869355, 9.6426e-05, 0.000765333, 0.000706953, 0.000192496, 0.000174744, 0.000474608, 8.86437e-05, 1.18801e-05, 3.7126e-05, 0.000975567, 0.00264029, 

9.05442e-07, 7.21464e-08, 3.1277e-05, 3.30727e-05, 0.000969074, 0.000566073, 0.00588114, 0.000264183, 0.000869355, 0.000227871, 3.70705e-06, 1.52624e-07, 1.82006e-05, 8.55458e-05, 0.000704848, 0.000346647, 1.83437, 0.000939144, 2.18016e-05, 0.000298873, 6.6142e-09, 7.49729e-07, 0.00060325, 0.000456761, 5.93853e-05, 0.0233896, 6.26165e-07, 9.90892e-06, 1.13545e-08, 0.000218018, 8.48894e-06, 3.71788e-06, 5.62954e-05, 0.000211773, 0.000274036, 0.00102181, 9.6426e-05, 3.33002e-06, 0.000630555, 6.30262e-05, 0.000706953, 0.000192496, 0.000174744, 0.000474608, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 0.000975567, 0.00264029, 

9.05442e-07, 7.21464e-08, 3.30727e-05, 0.000566073, 0.00588114, 0.000227871, 1.56802, 0.000264183, 6.26165e-07, 0.000456761, 3.70705e-06, 1.52624e-07, 1.82006e-05, 8.55458e-05, 0.000704848, 0.000939144, 0.889524, 5.62954e-05, 0.000211773, 0.000346647, 6.6142e-09, 7.49729e-07, 0.00060325, 0.0233896, 9.90892e-06, 0.000218018, 1.02266, 3.1277e-05, 2.18016e-05, 9.6426e-05, 9.36696e-07, 3.71788e-06, 0.000274036, 3.33002e-06, 0.000630555, 6.30262e-05, 0.717232, 0.000298873, 1.13545e-08, 5.93853e-05, 0.000706953, 0.000192496, 0.000174744, 0.000474608, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 0.000869355, 0.000969074, 

9.05442e-07, 7.21464e-08, 0.00588114, 1.56802, 6.26165e-07, 0.000456761, 1.71682, 5.93853e-05, 8.55458e-05, 1.82006e-05, 3.70705e-06, 1.52624e-07, 0.000704848, 0.000939144, 0.889524, 5.62954e-05, 1.33433e-05, 3.1277e-05, 5.40849e-06, 3.30727e-05, 6.6142e-09, 7.49729e-07, 0.0233896, 0.000218018, 1.02266, 2.18016e-05, 9.6426e-05, 0.000227871, 0.000211773, 6.30262e-05, 9.36696e-07, 3.71788e-06, 3.33002e-06, 0.717232, 0.000298873, 1.13545e-08, 9.42299, 0.000264183, 9.90892e-06, 0.000274036, 0.000192496, 0.000174744, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 0.000346647, 0.000566073, 

9.05442e-07, 7.21464e-08, 0.00588114, 6.26165e-07, 0.000456761, 5.93853e-05, 8.55458e-05, 0.000704848, 0.000298873, 1.13545e-08, 2.40113e-06, 1.52624e-07, 0.000939144, 1.33433e-05, 5.40849e-06, 3.30727e-05, 0.0281552, 1.82006e-05, 0.000346647, 0.000264183, 6.6142e-09, 7.49729e-07, 0.000218018, 1.02266, 2.18016e-05, 9.6426e-05, 6.30262e-05, 0.000211773, 5.62954e-05, 0.000227871, 9.36696e-07, 4.74673e-08, 3.33002e-06, 9.42299, 9.90892e-06, 8.38824e-08, 20.6161, 3.1277e-05, 0.000566073, 0.000274036, 0.000174744, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 0.0233896, 0.214811, 

9.05442e-07, 7.21464e-08, 0.000456761, 5.93853e-05, 0.000298873, 1.13545e-08, 1.25397, 9.90892e-06, 5.62954e-05, 0.000566073, 2.40113e-06, 1.52624e-07, 0.000939144, 5.40849e-06, 0.000346647, 0.000264183, 2.48387, 6.30262e-05, 1.33433e-05, 3.33002e-06, 6.6142e-09, 2.16935e-09, 1.02266, 2.18016e-05, 9.6426e-05, 0.000211773, 0.000227871, 1.82006e-05, 0.000218018, 3.30727e-05, 8.65232e-07, 4.74673e-08, 3.23646, 8.38824e-08, 3.1277e-05, 0.000274036, 0.0326859, 0.000704848, 6.26165e-07, 8.55458e-05, 0.000174744, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 0.00588114, 0.0233896, 

9.05442e-07, 7.21464e-08, 5.93853e-05, 0.000298873, 9.90892e-06, 0.000566073, 0.679271, 0.000456761, 6.30262e-05, 3.30727e-05, 2.40113e-06, 1.52624e-07, 0.000939144, 0.000264183, 1.33433e-05, 3.33002e-06, 5.18884e-05, 0.000346647, 0.000227871, 5.62954e-05, 6.6142e-09, 2.16935e-09, 1.02266, 9.6426e-05, 0.000211773, 1.82006e-05, 0.000218018, 0.00588114, 0.000226735, 8.38824e-08, 8.65232e-07, 4.74673e-08, 3.1277e-05, 0.000274036, 0.000704848, 6.26165e-07, 8.55458e-05, 1.13545e-08, 5.40849e-06, 2.18016e-05, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 0.000119186, 0.00990886, 0.0233896, 

8.65232e-07, 7.21464e-08, 5.93853e-05, 0.679271, 3.30727e-05, 1.01716, 12.4471, 5.40849e-06, 8.38824e-08, 6.30262e-05, 2.18055e-06, 1.52624e-07, 0.000939144, 1.33433e-05, 3.33002e-06, 5.18884e-05, 0.117617, 1.82006e-05, 3.1277e-05, 0.000264183, 6.6142e-09, 2.16935e-09, 1.02266, 0.000211773, 0.000218018, 0.00588114, 3.94417, 9.90892e-06, 0.000227871, 9.6426e-05, 4.74673e-08, 4.24018e-12, 6.26165e-07, 8.55458e-05, 1.13545e-08, 2.18016e-05, 0.340503, 0.000226735, 5.62954e-05, 3.19851e-05, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 0.000274036, 0.000298873, 

8.65232e-07, 7.21464e-08, 5.93853e-05, 3.30727e-05, 5.40849e-06, 8.38824e-08, 6.30262e-05, 1.33433e-05, 0.000218018, 0.0368428, 2.18055e-06, 1.52624e-07, 3.33002e-06, 1.82006e-05, 3.1277e-05, 0.000264183, 5.41397, 0.000226735, 0.00588114, 9.90892e-06, 6.6142e-09, 2.16935e-09, 1.02266, 0.000211773, 0.000227871, 2.24295, 0.421457, 9.6426e-05, 0.000939144, 1.13545e-08, 4.74673e-08, 4.24018e-12, 6.26165e-07, 8.55458e-05, 2.18016e-05, 5.62954e-05, 3.19851e-05, 5.18884e-05, 0.000298873, 0.000274036, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 0.117617, 0.501238, 

3.52931e-07, 7.21464e-08, 5.40849e-06, 8.38824e-08, 1.33433e-05, 0.000218018, 0.0368428, 5.93853e-05, 0.000211773, 1.82006e-05, 1.0142e-08, 1.52624e-07, 0.000264183, 0.000226735, 9.90892e-06, 0.000291326, 0.119912, 6.30262e-05, 3.1277e-05, 3.30727e-05, 6.6142e-09, 2.16935e-09, 2.24295, 0.000939144, 1.13545e-08, 1.50526, 0.815077, 9.6426e-05, 0.000274036, 6.26165e-07, 4.74673e-08, 4.24018e-12, 8.55458e-05, 5.62954e-05, 3.19851e-05, 5.18884e-05, 0.702803, 0.000227871, 3.33002e-06, 2.18016e-05, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 0.000298873, 0.0010167, 

3.52931e-07, 7.21464e-08, 0.000218018, 0.0368428, 0.000211773, 1.54378, 11.1848, 9.6426e-05, 3.33002e-06, 3.1277e-05, 1.0142e-08, 1.52624e-07, 0.000264183, 0.000226735, 0.000291326, 0.119912, 7.14136, 2.18016e-05, 8.38824e-08, 1.33433e-05, 6.6142e-09, 2.16935e-09, 0.000939144, 1.13545e-08, 6.26165e-07, 0.317038, 1.27268, 9.90892e-06, 1.82006e-05, 6.30262e-05, 4.74673e-08, 4.24018e-12, 7.68267e-05, 5.62954e-05, 3.19851e-05, 5.18884e-05, 0.702803, 5.93853e-05, 3.30727e-05, 5.40849e-06, 8.86437e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 0.000227871, 0.000274036, 

3.52931e-07, 7.21464e-08, 0.000218018, 0.000211773, 3.1277e-05, 7.37657e-05, 1.8393, 0.000227871, 5.18884e-05, 7.68267e-05, 1.0142e-08, 1.52624e-07, 0.000264183, 0.000226735, 0.000291326, 0.119912, 8.38824e-08, 3.33002e-06, 2.18016e-05, 9.60489e-08, 6.6142e-09, 2.16935e-09, 6.26165e-07, 1.27268, 9.90892e-06, 1.82006e-05, 6.30262e-05, 3.19851e-05, 1.33433e-05, 9.6426e-05, 4.74673e-08, 4.24018e-12, 5.62954e-05, 0.702803, 5.93853e-05, 3.30727e-05, 5.40849e-06, 1.13545e-08, 0.000939144, 0.000274036, 1.18801e-05, 3.7126e-05, 2.10355e-05, 4.04953e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 2.78747e-07, 0.0368428, 0.0909118, 

2.78747e-07, 7.21464e-08, 0.000211773, 7.37657e-05, 1.8393, 7.68267e-05, 0.124822, 1.33433e-05, 3.30727e-05, 3.1277e-05, 1.0142e-08, 1.52624e-07, 0.000264183, 0.000226735, 0.000291326, 8.38824e-08, 1.02958, 5.18884e-05, 0.000218018, 5.62954e-05, 6.6142e-09, 2.16935e-09, 9.90892e-06, 1.82006e-05, 6.30262e-05, 3.19851e-05, 9.6426e-05, 2.50699e-06, 9.60489e-08, 3.33002e-06, 1.90392e-08, 4.24018e-12, 5.93853e-05, 5.40849e-06, 0.000939144, 2.52733e-07, 7.95447, 1.13545e-08, 6.26165e-07, 2.18016e-05, 1.18801e-05, 3.7126e-05, 2.10355e-05, 5.11789e-06, 3.13185e-06, 9.05442e-07, 3.52931e-07, 4.4778e-06, 0.000227871, 0.0238528, 

