0.000958285, 0.000929001, 0.00127987, 0.284057, 0.115855, 1.11013, 0.000733955, 0.000247538, 0.0400681, 0.0169809, 0.0420689, 0.0926918, 2.23042, 0.532182, 0.000292267, 0.158736, 0.244152, 0.0593119, 0.0930083, 0.0222425, 0.000226786, 0.000919778, 0.00834532, 0.0138069, 0.0267066, 0.00244173, 0.245826, 0.0198689, 0.000661101, 0.00869774, 0.0744637, 0.00940847, 2.0671e-05, 0.0857995, 0.00669477, 0.074581, 0.0385007, 0.00805993, 0.00214031, 0.0376372, 0.129765, 0.199003, 0.178052, 0.259455, 0.19426, 0.121985, 0.00537355, 0.121902, 0.147886, 0.283685, 

1.01599e-05, 0.000929001, 0.00127987, 0.284057, 0.000733955, 0.0400681, 2.11551, 0.0128422, 2.0671e-05, 0.00869774, 0.0420689, 0.0531275, 0.532182, 0.158736, 0.0593119, 0.0930083, 3.41676, 0.0376372, 0.0267066, 0.074581, 0.000226786, 0.000919778, 0.0138069, 0.00244173, 0.245826, 0.0198689, 0.000661101, 0.0169809, 0.00834532, 0.000247538, 0.00537355, 0.00917283, 0.0857995, 0.0385007, 0.00805993, 0.00214031, 0.29453, 0.000292267, 0.0222425, 0.00669477, 0.129765, 0.121985, 0.0744637, 0.121902, 0.0688114, 0.0926918, 0.109392, 0.0671269, 0.115855, 0.147886, 

1.01599e-05, 3.86241e-05, 0.000733955, 2.11551, 0.0128422, 2.0671e-05, 0.000381157, 0.00244173, 0.00214031, 0.00669477, 0.000929001, 0.0159078, 0.265927, 0.0930083, 0.0376372, 0.00646708, 6.06617, 0.0267066, 0.00127987, 0.0138069, 3.0019e-05, 0.000919778, 0.000661101, 0.0169809, 0.00834532, 0.0427069, 0.152668, 0.000292267, 1.97379e-05, 0.0198689, 0.00537355, 0.00917283, 0.0857995, 0.0385007, 0.00805993, 0.29453, 0.0222425, 0.000836686, 0.00869774, 0.00873943, 0.0744637, 0.121902, 0.0688114, 0.0926918, 0.109392, 0.0671269, 0.0420689, 0.0162241, 0.0400681, 0.0593119, 

1.01599e-05, 3.46013e-05, 2.0671e-05, 0.00244173, 0.00214031, 0.58095, 3.00442e-05, 0.0138069, 0.00669477, 0.000733955, 3.86241e-05, 0.0136498, 0.0930083, 0.00646708, 0.451162, 0.00127987, 0.0327579, 0.00418747, 0.000292267, 2.65094e-05, 3.0019e-05, 0.000919778, 0.000661101, 0.0169809, 0.00834532, 1.97379e-05, 0.00702077, 0.0385007, 0.0128422, 0.0267066, 0.00144046, 0.00917283, 0.0857995, 0.000813554, 0.0222425, 0.000836686, 0.00869774, 0.00873943, 0.0338359, 0.00805993, 0.0688114, 0.0159078, 0.0671269, 0.0420689, 0.0162241, 0.000929001, 0.0615867, 0.00997102, 0.0400681, 0.0427069, 

1.01599e-05, 3.46013e-05, 2.0671e-05, 0.00214031, 0.58095, 3.00442e-05, 1.54753, 0.00418747, 0.00244173, 0.00127987, 3.66761e-05, 0.000306037, 0.0930083, 0.0363099, 0.000292267, 2.65094e-05, 7.8731, 0.00646708, 0.000170828, 0.000733955, 3.0019e-05, 0.000919778, 0.000661101, 0.00225835, 0.00834532, 0.0385007, 0.00499664, 0.000836686, 0.00669477, 1.97379e-05, 0.00144046, 0.00917283, 0.0857995, 0.00873943, 0.0338359, 0.0556463, 0.375342, 0.00524439, 0.00702077, 0.000813554, 0.0159078, 0.0420689, 0.0162241, 0.000929001, 0.00997102, 0.000414449, 0.00618317, 0.0597809, 0.00805993, 0.0128422, 

1.01599e-05, 3.46013e-05, 0.00214031, 0.259852, 0.00418747, 0.00244173, 0.00127987, 3.00442e-05, 0.00225835, 6.62794e-09, 3.66761e-05, 0.000306037, 0.0363099, 0.000292267, 7.8731, 0.000733955, 2.59146, 0.00702077, 0.00499664, 0.00805993, 3.0019e-05, 0.000414449, 0.000661101, 0.00834532, 0.0385007, 0.00669477, 0.26462, 0.00646708, 0.000813554, 0.000170828, 0.000929001, 0.00618317, 0.00873943, 0.0338359, 0.0556463, 0.00524439, 24.7736, 1.97379e-05, 0.000836686, 2.0671e-05, 0.0159078, 0.0420689, 0.0162241, 0.00144046, 0.00997102, 0.000919778, 0.00876736, 0.0133915, 0.0128422, 0.0857995, 

1.01599e-05, 6.31706e-06, 0.259852, 0.00244173, 3.00442e-05, 0.00225835, 0.762607, 0.000292267, 0.00127987, 6.62794e-09, 3.66761e-05, 0.000306037, 0.0363099, 1.45847, 0.000733955, 2.59146, 0.00805993, 0.00499664, 0.00834532, 0.00155661, 3.0019e-05, 0.000414449, 0.000661101, 0.00669477, 0.000813554, 0.000170828, 0.0125503, 0.0128422, 0.00702077, 0.00646708, 0.000919778, 7.78609e-05, 0.0556463, 1.97379e-05, 0.000836686, 2.0671e-05, 9.5175, 0.00873943, 0.00524439, 0.00214031, 0.0159078, 0.0162241, 0.00144046, 0.00997102, 0.000929001, 0.00876736, 0.0133915, 0.0151351, 0.0198328, 0.0338359, 

9.55274e-07, 1.02078e-06, 0.259852, 0.00244173, 3.00442e-05, 0.00225835, 0.000589672, 0.00524439, 2.0671e-05, 0.00155661, 3.66761e-05, 0.000306037, 0.0363099, 0.000733955, 0.00805993, 0.00499664, 3.32152, 0.000318014, 0.000813554, 0.000836686, 3.0019e-05, 0.000130498, 0.000661101, 0.000170828, 0.0128422, 3.40205, 1.48007, 0.00702077, 0.000292267, 6.62794e-09, 6.37408e-05, 1.96485e-05, 0.0556463, 1.97379e-05, 2.15955, 0.00873943, 0.00214031, 0.00669477, 0.00646708, 0.00127987, 0.0159078, 0.0162241, 0.00144046, 0.00997102, 0.000929001, 0.00876736, 0.0133915, 0.0151351, 0.00834532, 0.0198328, 

9.55274e-07, 1.02078e-06, 0.00244173, 3.00442e-05, 0.00225835, 2.0671e-05, 0.00155661, 0.000318014, 0.000159351, 0.00127987, 3.66761e-05, 0.000139489, 0.0363099, 0.00805993, 3.32152, 0.000813554, 8.46701, 0.00214031, 0.000836686, 0.000706283, 3.0019e-05, 8.45914e-05, 0.000170828, 0.0128422, 0.00702077, 6.62794e-09, 6.62681, 0.000292267, 0.000147198, 0.000733955, 6.37408e-05, 1.96485e-05, 0.519068, 0.00873943, 0.00669477, 0.515201, 0.0211085, 1.97379e-05, 0.000589672, 0.000661101, 0.00144046, 0.00997102, 0.000929001, 0.00876736, 0.0133915, 0.00162461, 0.000891402, 0.000306037, 0.00236407, 0.00464017, 

9.55274e-07, 1.02078e-06, 3.00442e-05, 0.00225835, 0.000159351, 0.00127987, 0.000192726, 0.00155661, 0.000134572, 0.000170828, 3.66761e-05, 0.000139489, 0.00805993, 1.18248, 7.71675, 0.00214031, 0.000836686, 0.00116519, 2.0671e-05, 0.000318014, 3.0019e-05, 6.31184e-06, 0.0128422, 0.00702077, 0.000147198, 1.94764, 1.30264e-05, 0.000589672, 0.000661101, 0.000706283, 6.37408e-05, 1.96485e-05, 0.00669477, 0.00170108, 1.97379e-05, 0.122291, 18.0326, 0.000813554, 0.000733955, 6.62794e-09, 0.00144046, 0.000929001, 0.00162461, 0.000891402, 0.000306037, 0.00268144, 0.0004507, 8.45914e-05, 0.00236407, 0.00464017, 

9.55274e-07, 1.02078e-06, 3.00442e-05, 0.000192726, 0.000134572, 0.000170828, 0.731645, 1.97379e-05, 0.00214031, 0.000318014, 3.66761e-05, 5.60484e-05, 1.17314, 7.71675, 0.000836686, 0.00116519, 0.00423741, 0.00155661, 0.00127987, 0.000661101, 3.87714e-06, 6.31184e-06, 0.0128422, 0.00702077, 0.000147198, 1.94764, 1.00675, 0.000589672, 0.000706283, 0.00170108, 1.96485e-05, 2.87324e-05, 0.122291, 0.000813554, 0.000733955, 6.62794e-09, 2.79916e-05, 2.0671e-05, 1.30264e-05, 0.000159351, 0.00144046, 0.000929001, 0.00162461, 0.000891402, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 0.00225835, 0.00236407, 

9.55274e-07, 1.02078e-06, 3.00442e-05, 0.000134572, 0.000170828, 0.00214031, 1.0804, 0.000733955, 1.30264e-05, 0.000192726, 3.66761e-05, 5.60484e-05, 1.17314, 0.00423741, 0.00155661, 0.000661101, 0.475665, 0.000147198, 0.00116519, 0.000148562, 3.87714e-06, 6.31184e-06, 0.00702077, 5.41715e-08, 0.000589672, 0.00170108, 0.207046, 0.000318014, 0.000836686, 0.000159351, 1.96485e-05, 2.83501e-05, 0.122291, 0.000813554, 6.62794e-09, 2.79916e-05, 2.80372, 0.000706283, 1.97379e-05, 2.0671e-05, 0.00144046, 0.000929001, 0.000891402, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 0.00104172, 0.00127987, 0.00225835, 

9.55274e-07, 9.62535e-07, 3.00442e-05, 0.000170828, 0.00214031, 0.000733955, 3.9771, 0.000159351, 0.000134572, 0.000318014, 3.66761e-05, 1.17606e-06, 1.17314, 0.00155661, 0.000147198, 0.000148562, 2.60326, 0.00127987, 1.97379e-05, 0.000192726, 3.87714e-06, 6.31184e-06, 0.00702077, 5.41715e-08, 0.000589672, 0.000836686, 3.35039, 1.30264e-05, 0.00116519, 6.62794e-09, 1.96485e-05, 2.83501e-05, 0.000813554, 2.80372, 0.000706283, 2.0671e-05, 8.11651, 0.000661101, 2.79916e-05, 1.3087e-05, 0.000929001, 0.000891402, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 0.00104172, 5.60484e-05, 0.00170108, 0.00225835, 

9.55274e-07, 9.62535e-07, 3.00442e-05, 0.000733955, 0.000134572, 0.000318014, 0.953959, 5.41715e-08, 0.00170108, 0.00155661, 3.66761e-05, 1.17606e-06, 0.000147198, 0.000148562, 0.34169, 1.97379e-05, 0.000192726, 0.000706283, 6.62794e-09, 0.000159351, 3.87714e-06, 7.24935e-09, 0.00702077, 0.000589672, 0.000836686, 0.000135798, 0.100326, 1.30264e-05, 0.00214031, 0.000170828, 1.96485e-05, 2.83501e-05, 0.000813554, 2.0671e-05, 8.11651, 0.000661101, 2.79916e-05, 0.00127987, 0.00116519, 1.3087e-05, 0.000929001, 0.000891402, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 5.60484e-05, 0.000186514, 0.00225835, 0.048656, 

9.55274e-07, 9.62535e-07, 3.00442e-05, 0.00170108, 0.00155661, 0.911272, 9.91441e-06, 0.000661101, 0.000159351, 0.000134572, 1.97355e-05, 1.17606e-06, 0.000147198, 0.000148562, 6.62794e-09, 3.46666, 8.66861, 5.41715e-08, 0.000318014, 1.97379e-05, 3.87714e-06, 7.24935e-09, 0.00702077, 0.000589672, 9.91365e-05, 1.30264e-05, 3.08342, 4.37423e-05, 0.000135798, 2.0671e-05, 1.96485e-05, 2.83501e-05, 0.000813554, 0.00397821, 0.00127987, 0.00116519, 1.3087e-05, 0.000170828, 2.79916e-05, 0.000192726, 0.000891402, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 5.60484e-05, 0.000186514, 3.66761e-05, 0.000706283, 0.00214031, 

9.55274e-07, 9.62535e-07, 9.91441e-06, 0.000661101, 0.000134572, 1.23339, 7.72254, 2.0671e-05, 5.41715e-08, 0.000318014, 1.97355e-05, 1.17606e-06, 0.000147198, 0.537647, 1.97379e-05, 6.96029, 0.528628, 6.62794e-09, 7.09914e-05, 3.00442e-05, 3.87714e-06, 7.24935e-09, 0.00702077, 0.000589672, 1.30264e-05, 0.0563572, 0.216501, 2.79916e-05, 0.000148562, 9.91365e-05, 1.96485e-05, 2.83501e-05, 0.00127987, 0.00116519, 1.3087e-05, 0.000170828, 0.000192726, 0.000135798, 0.000159351, 2.79229e-06, 0.000306037, 0.0004507, 8.45914e-05, 6.37408e-05, 5.60484e-05, 0.000186514, 3.66761e-05, 7.93963e-05, 0.000706283, 0.000813554, 

9.55274e-07, 9.62535e-07, 0.000661101, 0.000134572, 2.0671e-05, 5.41715e-08, 0.0168382, 0.000147198, 9.91441e-06, 6.62794e-09, 8.42833e-06, 1.17606e-06, 0.537647, 0.00052857, 0.528628, 0.292523, 9.04987e-05, 1.97379e-05, 0.000159351, 0.000135798, 3.52124e-08, 7.24935e-09, 0.00702077, 1.30264e-05, 0.0563572, 0.586617, 3.05655e-06, 2.08512e-05, 1.68726e-06, 3.00442e-05, 1.96485e-05, 1.99275e-09, 0.00127987, 0.000170828, 2.79229e-06, 0.600997, 17.2083, 7.09914e-05, 2.79916e-05, 1.3087e-05, 8.45914e-05, 6.37408e-05, 5.60484e-05, 0.000186514, 3.66761e-05, 7.93963e-05, 0.000139206, 1.97355e-05, 0.000192726, 0.000318014, 

9.55274e-07, 9.58092e-07, 0.000661101, 2.0671e-05, 5.41715e-08, 0.0168382, 9.91441e-06, 6.62794e-09, 0.000135798, 0.000147198, 8.42833e-06, 1.17606e-06, 0.00052857, 0.528628, 0.292523, 7.76069e-07, 3.15276, 0.000192726, 3.00442e-05, 0.000159351, 3.52124e-08, 7.24935e-09, 0.00702077, 1.30264e-05, 3.05655e-06, 2.08512e-05, 8.42717, 0.000318014, 0.000134572, 0.000170828, 1.96485e-05, 1.99275e-09, 2.79229e-06, 0.498696, 7.09914e-05, 2.79916e-05, 1.3087e-05, 1.68726e-06, 1.97379e-05, 0.00127987, 8.45914e-05, 6.37408e-05, 5.60484e-05, 0.000186514, 3.66761e-05, 7.93963e-05, 0.000139206, 1.97355e-05, 0.0563572, 0.123073, 

6.39705e-08, 2.41378e-07, 0.000661101, 2.0671e-05, 0.0168382, 9.91441e-06, 0.000147198, 2.08512e-05, 0.00052857, 0.00127987, 9.55274e-07, 1.17606e-06, 0.528628, 0.292523, 3.15276, 3.00442e-05, 1.04135, 7.09914e-05, 7.76069e-07, 6.62794e-09, 3.52124e-08, 7.24935e-09, 1.30264e-05, 3.05655e-06, 0.000318014, 0.000134572, 7.03978e-05, 0.000170828, 2.79916e-05, 5.41715e-08, 1.96485e-05, 1.99275e-09, 2.79229e-06, 1.3087e-05, 1.68726e-06, 1.97379e-05, 0.267534, 0.000192726, 0.000135798, 0.000159351, 8.45914e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 8.56542e-05, 0.00309635, 0.00702077, 

6.39705e-08, 2.41378e-07, 0.0168382, 0.000147198, 0.00127987, 1.38981, 0.000685095, 3.05655e-06, 2.79229e-06, 2.03448e-05, 9.55274e-07, 1.17606e-06, 0.161979, 3.00442e-05, 1.04135, 7.09914e-05, 7.76069e-07, 0.000318014, 6.62794e-09, 2.08512e-05, 3.07657e-10, 4.90916e-09, 7.03978e-05, 0.000170828, 2.79916e-05, 5.41715e-08, 4.6645, 1.68726e-06, 1.30264e-05, 2.0671e-05, 1.30339e-05, 1.99275e-09, 1.97379e-05, 0.0815176, 0.000135798, 0.000159351, 0.0739443, 0.000134572, 9.91441e-06, 1.3087e-05, 8.45914e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 8.56542e-05, 0.00052857, 0.000661101, 

6.39705e-08, 2.41378e-07, 0.0168382, 0.00127987, 3.05655e-06, 2.79229e-06, 0.0413902, 7.09914e-05, 1.30264e-05, 0.000147198, 9.55274e-07, 1.17606e-06, 0.0356661, 3.00442e-05, 1.04135, 2.08512e-05, 0.0547733, 2.0671e-05, 1.68726e-06, 2.79916e-05, 3.07657e-10, 3.49574e-09, 7.03978e-05, 5.41715e-08, 4.6645, 0.848275, 15.3089, 2.03448e-05, 7.76069e-07, 0.000135798, 1.30339e-05, 1.99275e-09, 1.97379e-05, 0.0739443, 0.000134572, 1.3087e-05, 0.102657, 6.62794e-09, 9.91441e-06, 0.000159351, 8.45914e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 8.56542e-05, 0.000170828, 0.000318014, 

6.39705e-08, 2.41378e-07, 3.05655e-06, 2.79229e-06, 0.0413902, 0.000147198, 0.185102, 2.08512e-05, 7.09914e-05, 2.0671e-05, 9.55274e-07, 6.90154e-07, 0.0356661, 3.00442e-05, 0.0547733, 10.27, 1.27167e-05, 1.68726e-06, 0.000134572, 2.03448e-05, 3.07657e-10, 3.49574e-09, 5.41715e-08, 4.6645, 0.848275, 7.76069e-07, 6.59347, 9.91441e-06, 1.3087e-05, 7.03978e-05, 5.51691e-06, 1.99275e-09, 1.97379e-05, 0.102657, 6.62794e-09, 0.000159351, 0.102729, 1.30264e-05, 0.000135798, 2.79916e-05, 8.45914e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 1.17606e-06, 0.000170828, 0.000318014, 

6.39705e-08, 2.41378e-07, 0.0413902, 0.000147198, 0.185102, 2.0671e-05, 1.09071, 2.86181e-06, 7.76069e-07, 0.000134572, 9.55274e-07, 6.90154e-07, 0.0356661, 10.27, 1.27167e-05, 1.68726e-06, 2.03448e-05, 2.79916e-05, 3.00442e-05, 2.08512e-05, 3.07657e-10, 3.49574e-09, 5.41715e-08, 4.6645, 0.848275, 3.58204, 7.03978e-05, 7.09914e-05, 3.05655e-06, 9.91441e-06, 1.17606e-06, 1.99275e-09, 0.102657, 6.62794e-09, 0.102729, 1.30264e-05, 6.62903, 2.79229e-06, 1.97379e-05, 1.3087e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 0.000135798, 0.000159351, 

6.39705e-08, 2.41378e-07, 0.0413902, 0.000147198, 2.0671e-05, 0.000134572, 4.84158, 2.08512e-05, 7.03978e-05, 1.30264e-05, 9.55274e-07, 6.90154e-07, 0.0356661, 0.0877764, 1.68726e-06, 3.00442e-05, 5.75641, 7.76069e-07, 2.03448e-05, 7.09914e-05, 3.07657e-10, 3.49574e-09, 5.41715e-08, 1.72816, 0.000336166, 3.05655e-06, 3.52573, 2.86181e-06, 1.3087e-05, 2.79229e-06, 5.42853e-08, 1.99275e-09, 6.62794e-09, 0.102729, 4.38873, 1.97379e-05, 1.05807, 2.79916e-05, 9.91441e-06, 1.27167e-05, 6.37408e-05, 5.60484e-05, 3.66761e-05, 7.93963e-05, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 0.000135798, 0.000159351, 

6.39705e-08, 2.41378e-07, 0.000147198, 2.0671e-05, 7.03978e-05, 1.30264e-05, 0.0455222, 0.000159351, 0.0413902, 0.000135798, 7.13946e-07, 6.90154e-07, 5.75641, 7.76069e-07, 2.03448e-05, 7.09914e-05, 6.13901, 1.97379e-05, 2.08512e-05, 0.000336166, 3.07657e-10, 3.49574e-09, 5.41715e-08, 3.05655e-06, 1.3087e-05, 2.79229e-06, 12.8029, 1.68726e-06, 2.86181e-06, 0.0356661, 5.42853e-08, 1.99275e-09, 0.102729, 2.79916e-05, 9.91441e-06, 1.27167e-05, 0.653644, 3.00442e-05, 6.62794e-09, 0.000134572, 6.37408e-05, 5.60484e-05, 3.66761e-05, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 0.0877764, 0.991629, 

6.39705e-08, 2.41378e-07, 1.30264e-05, 0.000376875, 0.000159351, 0.000135798, 0.000101954, 7.03978e-05, 7.76069e-07, 8.70233e-05, 7.13946e-07, 6.90154e-07, 7.09914e-05, 6.13901, 1.97379e-05, 2.08512e-05, 3.37943e-05, 0.000147198, 2.03448e-05, 2.86181e-06, 3.07657e-10, 3.49574e-09, 5.41715e-08, 3.05655e-06, 2.79229e-06, 1.68726e-06, 0.150903, 0.0356661, 1.27167e-05, 6.62794e-09, 5.42853e-08, 1.99275e-09, 2.79916e-05, 9.91441e-06, 0.653644, 2.9646e-06, 2.66424, 1.3087e-05, 2.0671e-05, 0.000134572, 5.60484e-05, 3.66761e-05, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 1.23078e-05, 0.0413902, 0.0877764, 

6.39705e-08, 2.41378e-07, 0.000376875, 0.000159351, 0.000135798, 7.03978e-05, 0.509661, 2.86181e-06, 5.41715e-08, 1.30264e-05, 7.13946e-07, 6.90154e-07, 7.09914e-05, 2.08512e-05, 3.37943e-05, 0.000147198, 2.03448e-05, 1.97379e-05, 3.1092e-05, 3.05655e-06, 3.07657e-10, 3.49574e-09, 1.68726e-06, 0.150903, 1.27167e-05, 6.62794e-09, 9.96356e-07, 2.79229e-06, 2.9646e-06, 1.73878e-05, 5.42853e-08, 1.99275e-09, 2.79916e-05, 0.653644, 1.3087e-05, 0.000134572, 6.53439, 9.91441e-06, 2.0671e-05, 7.76069e-07, 3.66761e-05, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 1.23078e-05, 4.77476e-07, 8.70233e-05, 0.0356661, 

6.39705e-08, 1.00285e-07, 0.000376875, 0.000135798, 7.03978e-05, 0.509661, 5.41715e-08, 2.0671e-05, 8.30497e-08, 1.30264e-05, 4.77476e-07, 6.90154e-07, 7.09914e-05, 3.37943e-05, 9.08361e-05, 1.97379e-05, 0.474727, 1.3087e-05, 9.96356e-07, 2.86181e-06, 3.07657e-10, 3.49574e-09, 0.150903, 1.27167e-05, 6.62794e-09, 2.79229e-06, 7.12039, 7.76069e-07, 3.05655e-06, 2.03448e-05, 5.42853e-08, 1.99275e-09, 0.653644, 0.000134572, 2.18296, 9.91441e-06, 0.540485, 1.73878e-05, 2.9646e-06, 1.68726e-06, 1.97355e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 1.23078e-05, 7.13946e-07, 2.41378e-07, 2.08512e-05, 2.79916e-05, 

5.79013e-08, 1.00285e-07, 0.000135798, 7.03978e-05, 0.509661, 1.30264e-05, 3.09831e-06, 2.03448e-05, 2.0671e-05, 5.41715e-08, 2.41378e-07, 6.90154e-07, 7.09914e-05, 9.08361e-05, 0.474727, 1.3087e-05, 9.96356e-07, 2.79229e-06, 1.27167e-05, 2.86181e-06, 3.07657e-10, 3.49574e-09, 0.150903, 6.62794e-09, 7.76069e-07, 3.05655e-06, 0.011862, 9.91441e-06, 1.97379e-05, 1.73878e-05, 5.42853e-08, 1.99275e-09, 0.653644, 2.18296, 0.540485, 2.9646e-06, 1.66215, 8.30497e-08, 1.68726e-06, 2.08512e-05, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 1.23078e-05, 7.13946e-07, 4.77476e-07, 4.69019e-06, 2.79916e-05, 3.37943e-05, 

5.79013e-08, 1.00285e-07, 0.000135798, 7.03978e-05, 3.09831e-06, 2.10342, 12.4795, 1.73878e-05, 8.30497e-08, 2.86181e-06, 2.41378e-07, 4.77476e-07, 9.08361e-05, 0.474727, 9.96356e-07, 1.27167e-05, 2.28044, 2.9646e-06, 2.03448e-05, 2.79229e-06, 3.07657e-10, 3.49574e-09, 0.150903, 3.05655e-06, 0.011862, 9.91441e-06, 1.04899e-05, 6.62794e-09, 1.3087e-05, 1.30264e-05, 5.42853e-08, 1.99275e-09, 0.653644, 0.540485, 1.68726e-06, 1.50882, 2.71121, 2.0671e-05, 5.41715e-08, 7.76069e-07, 8.42833e-06, 5.51691e-06, 3.66631e-06, 9.55274e-07, 1.23078e-05, 7.13946e-07, 6.90154e-07, 4.69019e-06, 2.08512e-05, 2.79916e-05, 

