1, 1.30978
1,  1.61971
1,  3.3032
1,  5.40718
1,  9.33215
1,  22.941
1,  25.6034
1,  14.6162
1,  9.64161
1,  10.5166
1,  6.23645
1,  10.8142
1,  1.25977
1,  11.7191
1,  17.6034
1,  24.9021
1,  32.144
1,  12.2139
1,  1.48082
1,  8.78096
1,  2.15039
1,  4.66584
1,  1.81656
1,  2.47983
1,  4.04885
1,  7.89657
1,  14.2407
1,  14.2467
1,  4.07095
1,  13.9236
1,  10.662
1,  7.26747
1,  16.9459
1,  21.7716
1,  25
1,  25
1,  31.2318
1,  1.0995
1,  14.6698
1,  7.26627
1,  18.0674
1,  12.3506
1,  12.4126
1,  12.4484
1,  13.7488
1,  14.2944
1,  15.3219
1,  17.3494
1,  16.1447
1,  16.2898
2, 1.1978
2,  1.61971
2,  3.33747
2,  6.14111
2,  9.33215
2,  19.9138
2,  14.2004
2,  4.28369
2,  6.36922
2,  4.00095
2,  6.23645
2,  1.29171
2,  1.25977
2,  1.48082
2,  11.7191
2,  12.2139
2,  5.91286
2,  1.93885
2,  1.0995
2,  8.78096
2,  0.996409
2,  2.2406
2,  0.166139
2,  4.04885
2,  7.89657
2,  14.2407
2,  19.497
2,  1.50223
2,  1.31661
2,  8.71634
2,  1.89913
2,  2.39892
2,  7.26627
2,  14.6698
2,  16.9459
2,  21.7716
2,  25
2,  3.3032
2,  1.45226
2,  5.07662
2,  2.15039
2,  1.32505
2,  4.66584
2,  7.26722
2,  6.9146
2,  9.56427
2,  10.8142
2,  12.3506
2,  14.6162
2,  15.1626
3, 1.1978
3,  1.32505
3,  1.09836
3,  4.28369
3,  14.2004
3,  1.16006
3,  5.94409
3,  6.36922
3,  1.75061
3,  4.77585
3,  0.994982
3,  2.2406
3,  1.0995
3,  1.25977
3,  1.93885
3,  12.1622
3,  19.8564
3,  1.48082
3,  0.166139
3,  1.4311
3,  0.996409
3,  0.143325
3,  1.31661
3,  1.50223
3,  7.89657
3,  14.2407
3,  16.4267
3,  4.04885
3,  7.27518
3,  3.3032
3,  1.89913
3,  2.39892
3,  1.45226
3,  5.07662
3,  7.26627
3,  21.7716
3,  20.2009
3,  5.91286
3,  4.03885
3,  4.00095
3,  1.61971
3,  2.15039
3,  3.99404
3,  4.66584
3,  4.77073
3,  5.53729
3,  6.00816
3,  6.11527
3,  8.71634
3,  11.6717
4, 0.0954877
4,  1.1626
4,  1.14813
4,  1.16006
4,  1.75061
4,  6.36922
4,  20.882
4,  5.94409
4,  1.25977
4,  1.93885
4,  0.994982
4,  1.01722
4,  0.166139
4,  1.4311
4,  1.48082
4,  4.86202
4,  3.94457
4,  1.0995
4,  1.09836
4,  1.87585
4,  0.143325
4,  0.996409
4,  1.31661
4,  3.3032
4,  4.04885
4,  14.2407
4,  7.19567
4,  7.27518
4,  1.24788
4,  1.50223
4,  1.89913
4,  0.79513
4,  1.45226
4,  4.03885
4,  4.08887
4,  4.60901
4,  5.91286
4,  1.04268
4,  3.49785
4,  4.77585
4,  1.14508
4,  1.32505
4,  1.61971
4,  2.15039
4,  2.39892
4,  2.88682
4,  3.99404
4,  4.02281
4,  7.89657
4,  8.71634
5, 0.0954877
5,  0.101788
5,  1.14813
5,  6.36922
5,  13.581
5,  19.4502
5,  0.559257
5,  1.4311
5,  1.24788
5,  1.93885
5,  0.994982
5,  1.00753
5,  1.0995
5,  1.48082
5,  4.36134
5,  1.03136
5,  14.6579
5,  1.87585
5,  0.746809
5,  1.09442
5,  0.143325
5,  0.996409
5,  1.50223
5,  4.83277
5,  7.19567
5,  7.27518
5,  5.35474
5,  1.31661
5,  1.09836
5,  1.75061
5,  0.79513
5,  0.132261
5,  0.825859
5,  1.04268
5,  3.49785
5,  4.08887
5,  4.60901
5,  0.166139
5,  0.00387695
5,  1.16006
5,  0.982053
5,  1.01092
5,  1.01722
5,  1.07935
5,  1.09539
5,  1.14508
5,  1.1626
5,  1.32505
5,  3.3032
5,  3.94457
6, 0.000326904
6,  0.101788
6,  0.559257
6,  1.93885
6,  6.36922
6,  13.581
6,  27.9893
6,  1.4311
6,  3.3032
6,  1.39987
6,  0.982053
6,  1.00753
6,  1.09442
6,  1.0995
6,  1.87585
6,  4.36134
6,  3.1337
6,  0.746809
6,  1.14813
6,  1.08088
6,  0.0857432
6,  0.996409
6,  1.09836
6,  1.31661
6,  1.75061
6,  2.57195
6,  10.9394
6,  1.24788
6,  1.03136
6,  1.50223
6,  0.0246075
6,  0.79513
6,  0.166139
6,  0.825859
6,  1.04268
6,  3.49785
6,  19.575
6,  1.16006
6,  0.00387695
6,  1.48082
6,  0.0954877
6,  0.143325
6,  0.994982
6,  1.01092
6,  1.01722
6,  1.07935
6,  1.09539
6,  1.11304
6,  3.94457
6,  4.08887
7, 0.000326904
7,  0.0339133
7,  0.280749
7,  0.559257
7,  3.02849
7,  21.5798
7,  0.00571785
7,  0.00160739
7,  0.0516621
7,  1.0995
7,  0.143325
7,  0.994982
7,  0.746809
7,  1.08088
7,  1.87585
7,  3.60413
7,  3.53446
7,  1.24788
7,  1.22392
7,  1.06169
7,  0.0857432
7,  0.101788
7,  1.09836
7,  1.50223
7,  1.75061
7,  2.57195
7,  10.1265
7,  1.03136
7,  1.14813
7,  0.00387695
7,  0.0246075
7,  0.79513
7,  1.04268
7,  1.16006
7,  3.49785
7,  19.575
7,  3.58307
7,  1.39987
7,  0.166139
7,  1.31661
7,  0.0715246
7,  0.0954877
7,  0.996409
7,  0.982053
7,  1.00753
7,  1.01092
7,  1.01722
7,  1.07586
7,  1.48082
7,  3.1337
8, 1.71634e-05
8,  0.000326904
8,  0.00571785
8,  0.0516621
8,  1.0995
8,  1.25026
8,  16.3446
8,  0.0260704
8,  0.00160739
8,  0.848455
8,  0.143325
8,  0.79513
8,  1.24788
8,  3.53446
8,  3.60413
8,  32.1617
8,  20.0401
8,  1.08907
8,  0.746809
8,  0.166139
8,  3.01962e-05
8,  0.0715246
8,  0.00387695
8,  1.09836
8,  1.14813
8,  1.50223
8,  18.0742
8,  0.280749
8,  0.559257
8,  1.08088
8,  0.0246075
8,  0.0355072
8,  0.000281565
8,  1.04268
8,  1.3239
8,  3.58307
8,  18.8601
8,  0.104895
8,  0.348159
8,  1.16006
8,  0.101788
8,  0.0954877
8,  0.994982
8,  0.982053
8,  0.996409
8,  1.00753
8,  1.01092
8,  1.01722
8,  1.22392
8,  1.48082
9, 1.30477e-05
9,  1.71634e-05
9,  0.00160739
9,  0.00571785
9,  0.0516621
9,  16.3446
9,  18.038
9,  1.0995
9,  0.848455
9,  0.0260704
9,  0.0814538
9,  0.79513
9,  0.746809
9,  1.04665
9,  1.24788
9,  32.1617
9,  23.4561
9,  0.0629328
9,  0.559257
9,  0.00387695
9,  3.01962e-05
9,  0.0497697
9,  0.280749
9,  1.08088
9,  1.14813
9,  1.75415
9,  1.15474
9,  0.931771
9,  0.166139
9,  0.348159
9,  0.0246075
9,  0.0299578
9,  0.000281565
9,  0.104895
9,  1.04268
9,  1.0466
9,  1.16006
9,  1.25026
9,  0.32204
9,  0.00316678
9,  0.143325
9,  0.0954877
9,  0.101788
9,  0.982053
9,  0.994982
9,  0.996409
9,  1.00753
9,  1.01092
9,  1.48082
9,  1.50223
10, 1.30477e-05
10,  1.46106e-05
10,  0.00571785
10,  0.0516621
10,  1.0995
10,  11.6474
10,  8.85818
10,  0.000281565
10,  0.832047
10,  0.280749
10,  8.3251e-05
10,  0.0814538
10,  0.00387695
10,  0.559257
10,  0.746809
10,  1.24788
10,  9.67544
10,  1.04268
10,  0.166139
10,  0.104895
10,  3.01962e-05
10,  0.0497697
10,  0.174781
10,  1.14813
10,  1.75415
10,  7.81027
10,  0.999918
10,  0.348159
10,  0.00160739
10,  0.0260704
10,  0.0028951
10,  0.0246075
10,  0.00316678
10,  0.32204
10,  1.0466
10,  1.20865
10,  4.422
10,  1.04665
10,  0.848455
10,  0.0629328
10,  0.0954877
10,  0.101788
10,  0.143325
10,  0.982053
10,  0.994982
10,  0.996409
10,  1.00753
10,  1.01092
10,  1.08088
10,  1.16006
11, 1.30477e-05
11,  1.46106e-05
11,  0.0516621
11,  0.280749
11,  8.32076
11,  19.4756
11,  0.0129854
11,  0.000281565
11,  0.104895
11,  0.848455
11,  8.3251e-05
11,  0.0435436
11,  0.166139
11,  0.559257
11,  1.04268
11,  1.24788
11,  9.67544
11,  0.746809
11,  0.0260704
11,  1.0995
11,  3.01962e-05
11,  0.00350469
11,  0.00160739
11,  0.174781
11,  0.348159
11,  0.999918
11,  1.14813
11,  0.832047
11,  0.00387695
11,  0.00571785
11,  0.0028951
11,  0.0246075
11,  0.32204
11,  1.0466
11,  1.04665
11,  1.20865
11,  1.81043
11,  0.0629328
11,  0.00316678
11,  1.08088
11,  0.00555664
11,  0.0120102
11,  0.0954877
11,  0.101788
11,  0.143325
11,  0.982053
11,  0.994982
11,  0.996409
11,  1.16006
11,  1.75415
12, 1.30477e-05
12,  1.46106e-05
12,  0.000281565
12,  0.0129854
12,  0.0516621
12,  0.848455
12,  12.7018
12,  1.04665
12,  1.0466
12,  0.0629328
12,  8.3251e-05
12,  0.000197096
12,  0.0260704
12,  0.166139
12,  0.559257
12,  1.24788
12,  20.2326
12,  0.280749
12,  0.832047
12,  1.08088
12,  3.01962e-05
12,  0.00350469
12,  0.00160739
12,  0.00387695
12,  0.00571785
12,  0.348159
12,  0.999918
12,  0.32204
12,  0.0141509
12,  0.104895
12,  0.0028951
12,  0.00555664
12,  0.00316678
12,  1.20865
12,  1.81043
12,  18.2736
12,  20.2437
12,  0.746809
12,  1.04268
12,  0.174781
12,  0.0246075
12,  0.0120102
12,  0.0435645
12,  0.0954877
12,  0.101788
12,  0.143325
12,  0.982053
12,  0.994982
12,  1.0995
12,  1.14813
13, 1.30477e-05
13,  1.39129e-05
13,  0.0516621
13,  0.0629328
13,  1.0466
13,  12.7018
13,  32.1491
13,  0.746809
13,  0.0129854
13,  0.559257
13,  8.3251e-05
13,  0.000197096
13,  0.0260704
13,  0.280749
13,  1.08088
13,  1.24788
13,  19.8288
13,  0.000281565
13,  0.00316678
13,  0.00571785
13,  3.01962e-05
13,  0.000289278
13,  0.00122418
13,  0.00160739
13,  0.00387695
13,  0.32204
13,  0.999918
13,  0.0357388
13,  0.00189997
13,  0.104895
13,  0.0028951
13,  0.00555664
13,  1.04268
13,  1.20865
13,  1.81043
13,  18.2736
13,  20.2333
13,  0.166139
13,  0.832047
13,  0.174781
13,  0.0120102
