1, 4.41684
1,  61.2046
1,  0.540287
1,  281.469
1,  306.335
1,  1310.24
1,  177.711
1,  751.51
1,  66.0304
1,  274.556
1,  0.781615
1,  6.44829
1,  80.7493
1,  2174.88
1,  2539.14
1,  19392.2
1,  6.82338
1,  686.09
1,  15.6202
1,  225.152
1,  102.552
1,  110.788
1,  39.783
1,  64.3661
1,  2150.03
1,  2233.15
1,  2352.28
1,  847.964
1,  354.775
1,  47.2116
1,  28.1222
1,  2.77251
1,  0.883642
1,  86.2002
1,  105.155
1,  1806.11
1,  1146.5
1,  252.959
1,  1.68584
1,  535.575
1,  236.235
1,  9.59257
1,  40.2895
1,  120.01
1,  188.511
1,  180.841
1,  197.821
1,  203.675
1,  3719.2
1,  4736.19
2, 1.16043
2,  4.52681
2,  66.0304
2,  250.209
2,  1310.24
2,  483.305
2,  8765.61
2,  7.65562
2,  252.959
2,  0.883642
2,  0.246765
2,  0.781615
2,  12.0155
2,  686.09
2,  2174.88
2,  0.315445
2,  24.4838
2,  0.540287
2,  64.3661
2,  177.711
2,  9.59257
2,  110.788
2,  39.783
2,  47.2116
2,  847.964
2,  2150.03
2,  174.972
2,  210.968
2,  225.152
2,  15.6202
2,  2.77251
2,  26.3245
2,  1.68584
2,  535.575
2,  1146.5
2,  1806.11
2,  10.2211
2,  20.3519
2,  51.5354
2,  6.82338
2,  5.10542
2,  102.552
2,  28.1222
2,  40.2895
2,  61.2046
2,  120.01
2,  128.099
2,  188.511
2,  274.556
2,  281.469
3, 1.16043
3,  1.84168
3,  7.65562
3,  74.0762
3,  252.959
3,  483.305
3,  333.654
3,  24.4838
3,  20.3519
3,  51.5354
3,  0.246765
3,  0.781615
3,  0.315445
3,  0.540287
3,  12.0155
3,  2174.88
3,  59.1214
3,  177.711
3,  225.152
3,  250.209
3,  4.88647
3,  40.2895
3,  15.6202
3,  39.783
3,  47.2116
3,  174.972
3,  210.968
3,  64.3661
3,  1.66943
3,  274.556
3,  2.77251
3,  26.3245
3,  1.68584
3,  3.86974
3,  6.82338
3,  1146.5
3,  101.711
3,  281.469
3,  114.381
3,  0.883642
3,  9.59257
3,  5.10542
3,  28.1222
3,  110.788
3,  48.4602
3,  61.2046
3,  102.552
3,  104.609
3,  306.087
3,  342.986
4, 1.16043
4,  1.84168
4,  24.4838
4,  51.5354
4,  333.654
4,  483.305
4,  136.856
4,  74.0762
4,  1.68584
4,  7.65562
4,  0.246765
4,  0.781615
4,  0.315445
4,  0.540287
4,  250.209
4,  2174.88
4,  20677.9
4,  39.783
4,  58.1456
4,  101.711
4,  2.51403
4,  5.10542
4,  0.469108
4,  47.2116
4,  64.3661
